날짜,종가,전일비,시가,고가,저가,거래량,NM
2022.03.17,49400,1500,49150,49850,48900,183217,해성디에스
2022.03.16,47900,2300,46600,48000,45900,169994,해성디에스
2022.03.15,45600,-300,44950,46100,44950,153306,해성디에스
2022.03.14,45900,-1600,47300,47300,44600,348883,해성디에스
2022.03.11,47500,-1100,48800,49000,46700,280766,해성디에스
2022.03.10,48600,0,49800,49800,48400,122501,해성디에스
2022.03.23,70200,1100,69200,73500,69200,2652,현대비앤지스틸우
2022.03.22,69100,100,68500,69100,68200,1278,현대비앤지스틸우
2022.03.21,69000,500,68200,69000,68200,378,현대비앤지스틸우
2022.03.18,68500,500,70000,70000,68000,1079,현대비앤지스틸우
2022.03.17,68000,-500,68500,68500,68000,1691,현대비앤지스틸우
2022.03.16,68500,800,68100,69100,68100,1290,현대비앤지스틸우
2022.03.15,67700,-2500,68600,68600,66500,5885,현대비앤지스틸우
2022.03.14,70200,-1900,70000,74100,69300,7009,현대비앤지스틸우
2022.03.11,72100,-2900,73700,73700,71000,7064,현대비앤지스틸우
2022.03.10,75000,0,73500,75600,73000,12677,현대비앤지스틸우
2022.03.23,17850,550,17600,18300,17450,506093,현대비앤지스틸
2022.03.22,17300,-50,17450,17450,17000,137185,현대비앤지스틸
2022.03.21,17350,550,16900,17350,16700,166099,현대비앤지스틸
2022.03.18,16800,100,17150,17350,16750,220298,현대비앤지스틸
2022.03.17,16700,-100,17000,17000,16650,177959,현대비앤지스틸
2022.03.16,16800,-100,16850,17100,16700,183173,현대비앤지스틸
2022.03.15,16900,-1000,17900,18200,16800,383017,현대비앤지스틸
2022.03.14,17900,600,17250,18400,17150,742756,현대비앤지스틸
2022.03.11,17300,100,17300,17700,16850,371545,현대비앤지스틸
2022.03.10,17200,0,17800,17900,17000,595118,현대비앤지스틸
2022.03.23,9790,170,9720,9870,9630,73993,현대이지웰
2022.03.22,9620,-80,9640,9800,9600,98010,현대이지웰
2022.03.21,9700,-210,9950,9950,9700,140423,현대이지웰
2022.03.18,9910,-80,10000,10000,9840,81853,현대이지웰
2022.03.17,9990,-60,10100,10150,9940,82076,현대이지웰
2022.03.16,10050,220,9920,10100,9830,41741,현대이지웰
2022.03.15,9830,-90,9850,9960,9810,31717,현대이지웰
2022.03.14,9920,-130,10050,10100,9910,41598,현대이지웰
2022.03.11,10050,50,10000,10050,9980,33589,현대이지웰
2022.03.10,10000,0,10050,10150,9990,125648,현대이지웰
2022.03.23,85100,1000,84400,85400,84200,42434,효성
2022.03.22,84100,-200,84500,84700,84000,47102,효성
2022.03.21,84300,-200,84500,84800,84200,32811,효성
2022.03.18,84500,100,84300,84800,84000,28124,효성
2022.03.17,84400,0,85400,85600,84400,37065,효성
2022.03.16,84400,1100,83900,84400,83300,32572,효성
2022.03.15,83300,-400,83500,83900,83000,25481,효성
2022.03.14,83700,-300,84000,84200,83000,29867,효성
2022.03.11,84000,-400,84000,84500,83500,23440,효성
2022.03.10,84400,0,84500,85100,83600,32921,효성
2022.03.23,18000,100,17850,18000,17850,14415,효성ITX
2022.03.22,17900,100,17750,17950,17750,11836,효성ITX
2022.03.21,17800,-50,17850,18000,17450,28268,효성ITX
2022.03.18,17850,-250,18100,18100,17750,26914,효성ITX
2022.03.17,18100,1050,17200,18100,17150,62187,효성ITX
2022.03.16,17050,200,16950,17150,16950,15284,효성ITX
2022.03.15,16850,-50,16900,16950,16800,14535,효성ITX
2022.03.14,16900,-150,17050,17050,16800,14015,효성ITX
2022.03.11,17050,150,16750,17050,16750,4536,효성ITX
2022.03.10,16900,0,16900,17100,16850,7314,효성ITX
2022.03.23,489000,-500,493500,502000,489000,27882,효성첨단소재
2022.03.22,489500,0,486000,495000,486000,20942,효성첨단소재
2022.03.21,489500,-6500,498000,498500,488500,23057,효성첨단소재
2022.03.18,496000,-3500,505000,505000,496000,24303,효성첨단소재
2022.03.17,499500,15500,496000,508000,495500,37012,효성첨단소재
2022.03.16,484000,8500,482500,489500,479000,23699,효성첨단소재
2022.03.15,475500,-17000,492000,493000,471000,33884,효성첨단소재
2022.03.14,492500,-7000,503000,503000,489500,28488,효성첨단소재
2022.03.11,499500,6500,493500,501000,488000,26214,효성첨단소재
2022.03.10,493000,0,500000,505000,490500,35031,효성첨단소재
2022.03.23,462500,-5000,471000,472000,461500,39025,효성티앤씨
2022.03.22,467500,8500,460000,468000,457000,26669,효성티앤씨
2022.03.21,459000,-14000,473000,474500,459000,59602,효성티앤씨
2022.03.18,473000,-9000,485000,486000,470000,49212,효성티앤씨
2022.03.17,482000,7000,484000,491500,481500,37774,효성티앤씨
2022.03.16,475000,8500,474000,483500,470000,28904,효성티앤씨
2022.03.15,466500,-16000,483000,488500,461000,44468,효성티앤씨
2022.03.14,482500,500,482000,492000,481000,29476,효성티앤씨
2022.03.11,482000,500,481000,485500,477000,22347,효성티앤씨
2022.03.10,481500,0,494500,494500,481500,33093,효성티앤씨
2022.03.23,256000,-1500,260000,261000,256000,19777,효성화학
2022.03.22,257500,1000,257500,259500,254500,8675,효성화학
2022.03.21,256500,-5000,262000,263000,256000,21461,효성화학
2022.03.18,261500,-5500,268000,270500,261000,23450,효성화학
2022.03.17,267000,1500,273000,273000,265500,16964,효성화학
2022.03.16,265500,5000,265000,270500,263500,9211,효성화학
2022.03.15,260500,-500,260000,265000,260000,6843,효성화학
2022.03.14,261000,-6500,270500,270500,260500,9114,효성화학
2022.03.11,267500,-1000,268500,276000,266000,10996,효성화학
2022.03.10,268500,0,270000,275000,268500,10122,효성화학
2022.03.23,31550,-50,31600,31950,31300,512177,휠라홀딩스
2022.03.22,31600,-1550,32750,33100,31250,979193,휠라홀딩스
2022.03.21,33150,-450,33600,34250,33100,334453,휠라홀딩스
2022.03.18,33600,-150,33600,34100,33400,282120,휠라홀딩스
2022.03.17,33750,-200,34400,34550,33750,250849,휠라홀딩스
2022.03.16,33950,1050,33000,34050,32950,201789,휠라홀딩스
2022.03.15,32900,550,32050,33500,32000,347925,휠라홀딩스
2022.03.14,32350,-1400,33750,33750,32100,518481,휠라홀딩스
2022.03.11,33750,-600,34100,34600,33500,297230,휠라홀딩스
2022.03.10,34350,0,34000,34900,33900,447195,휠라홀딩스
2022.03.23,18850,-550,19250,19400,18850,1540994,휴마시스
2022.03.22,19400,850,18500,20100,18350,3704969,휴마시스
2022.03.21,18550,-1000,19450,19500,18550,1788565,휴마시스
2022.03.18,19550,100,19500,19750,19200,1474323,휴마시스
2022.03.17,19450,-450,20100,20250,19200,3749145,휴마시스
2022.03.16,19900,2100,18100,20650,17750,12552208,휴마시스
2022.03.15,17800,500,17350,18150,17350,1945263,휴마시스
2022.03.14,17300,-950,18350,18500,17200,2349143,휴마시스
2022.03.11,18250,-550,18950,19250,18100,1514782,휴마시스
2022.03.10,18800,0,19000,19900,18650,1692150,휴마시스
