KOR_DT,DIFF_Closing_Price,DIFF_Start_Price,DIFF_High_Price,DIFF_Low_Price,DIFF_S&P500_adj_prc,DIFF_Nasdaq_adj_prc,DIFF_Volume,DIFF_COMPANY_DEAL_VOL,DIFF_FRGN_DEAL_VOL,DIFF_KRW_USD,DIFF_KRW_EUR,DIFF_OIL_DU,DIFF_KR_INTEREST,DIFF_KR_GOLD,DIFF_COPPER,DIFF_LEAD,DIFF_NATURAL_GAS,DIFF_CORN
2016-06-14,-75.0,-290.0,-255.0,-140.0,-19.409912109375,-64.0703125,-961498.0,-3485799.0,14299.0,8.0,5.350000000000136,,,940.8499999999985,,,,
2016-06-15,-30.0,-65.0,-30.0,-30.0,-17.010009765625,-46.10986328125,-851015.0,-2928726.0,-1587.0,5.0,1.3299999999999272,,,97.7699999999968,,,,
2016-06-16,-150.0,40.0,-40.0,-130.0,-3.739990234375,-4.89013671875,10810786.0,-8903665.0,122696.0,-6.0,-7.740000000000009,,,-133.73999999999796,,,,
2016-06-17,45.0,-50.0,20.0,80.0,-3.820068359375,-8.61962890625,-5217952.0,-943587.0,-248338.0,5.0,-1.3399999999999181,,,945.8199999999997,,,,
2016-06-21,0.0,45.0,-5.0,10.0,-6.77001953125,-44.580078125,-6304723.0,-1291137.0,123716.0,-15.0,-6.259999999999991,,,-398.02999999999884,,,,
2016-06-22,125.0,30.0,145.0,55.0,12.030029296875,36.8701171875,3206463.0,2936073.0,-55334.0,-5.5,-11.769999999999982,,,-521.9300000000003,,,,
2016-06-23,-5.0,105.0,-10.0,110.0,5.64990234375,6.5498046875,-8802162.0,81313.0,106936.0,-1.5,0.2599999999999909,,,-493.54999999999563,,,,
2016-06-24,-650.0,110.0,95.0,-845.0,-3.449951171875,-10.43994140625,86169136.0,-30309497.0,-302206.0,-5.7000000000000455,4.329999999999927,,,-61.12000000000262,,,,
2016-06-28,35.0,-45.0,90.0,0.0,-75.9100341796875,-202.06005859375,-1640255.0,61046.0,-22474.0,10.5,4.9099999999998545,,,775.0800000000017,,,,
2016-06-29,220.0,310.0,260.0,305.0,-36.8699951171875,-113.5400390625,7661305.0,5778706.0,106284.0,-15.0,-6.839999999999918,,,-805.260000000002,,,,
2016-06-30,90.0,230.0,30.0,155.0,35.5499267578125,97.43017578125,-10398490.0,5012756.0,-567.0,-10.5,-9.650000000000091,,,-322.6800000000003,,,,
2016-07-01,215.0,15.0,240.0,130.0,34.6800537109375,87.3798828125,8279561.0,13204385.0,96793.0,-7.0,-5.0499999999999545,,,-201.97000000000116,,,,
2016-07-05,-35.0,35.0,-25.0,10.0,4.08984375,19.89990234375,-4804004.0,1520615.0,47196.0,-0.09999999999990905,-0.7400000000000091,,,682.1299999999974,,,,
2016-07-06,-405.0,-100.0,-120.0,-430.0,-14.39990234375,-39.669921875,37380759.0,-17074401.0,40912.0,9.099999999999909,12.509999999999991,,,164.0,,,,
2016-07-07,215.0,-215.0,-60.0,130.0,11.179931640625,36.26025390625,-18849795.0,8128168.0,82871.0,7.0,-2.660000000000082,,,1227.3400000000038,,,,
2016-07-08,-95.0,70.0,5.0,25.0,-1.830078125,17.64990234375,-7370801.0,-2006997.0,-145000.0,-8.5,-7.9099999999998545,,,-541.6699999999983,,,,
2016-07-12,-10.0,165.0,75.0,80.0,7.260009765625,31.88037109375,-12913794.0,2230932.0,129168.0,-8.200000000000045,-10.850000000000136,,,-391.73999999999796,,,,
2016-07-13,135.0,120.0,120.0,115.0,14.97998046875,34.1796875,4431810.0,5596149.0,717915.0,-0.7999999999999545,3.480000000000018,,,-124.81999999999971,,,,
2016-07-14,45.0,-5.0,-15.0,45.0,0.2900390625,-17.08984375,-12999605.0,2494008.0,41685.0,-1.5,-2.240000000000009,,,-534.5999999999985,,,,
2016-07-15,90.0,130.0,140.0,105.0,11.320068359375,28.330078125,7208399.0,5172608.0,248977.0,-10.5,-8.339999999999918,,,-1009.7000000000044,,,,
2016-07-19,-45.0,60.0,-10.0,-45.0,5.14990234375,26.18994140625,470314.0,-161620.0,124614.0,3.2999999999999545,-3.730000000000018,,,-70.77000000000407,,,,
2016-07-20,-30.0,-90.0,-80.0,-90.0,-3.10986328125,-19.40966796875,-989579.0,319184.0,28209.0,4.2000000000000455,0.7000000000000455,,,294.8899999999994,,,,
2016-07-21,20.0,65.0,70.0,85.0,9.239990234375,53.56005859375,-151279.0,387436.0,64439.0,-0.5,-2.8900000000001,,,-141.9699999999939,,,,
2016-07-22,-10.0,-165.0,-55.0,-95.0,-7.85009765625,-16.0302734375,-116406.0,-26690.0,-10915.0,-2.5,2.660000000000082,,,-412.8400000000038,,,,
2016-07-26,175.0,-55.0,105.0,0.0,-6.550048828125,-2.5302734375,3232037.0,4488682.0,106748.0,0.5,-2.6400000000001,,,-307.0900000000038,,,,
2016-07-27,0.0,215.0,45.0,215.0,0.699951171875,12.419921875,-6202524.0,387094.0,24252.0,-0.5,-0.14999999999986358,,,247.4600000000064,,,,
2016-07-28,-70.0,-5.0,-15.0,-105.0,-2.599853515625,29.76025390625,1220020.0,-301888.0,-97657.0,-3.5,-2.150000000000091,,,-205.2300000000032,,,,
2016-07-29,5.0,-80.0,20.0,20.0,3.47998046875,15.169921875,4670204.0,1026547.0,73246.0,-6.5,2.8299999999999272,,,399.9300000000003,,,,
2016-08-02,-160.0,35.0,-55.0,-80.0,-2.760009765625,22.0703125,-3482251.0,-1691163.0,-169031.0,-8.0,-7.539999999999964,,,-108.88999999999942,,,,
2016-08-03,-250.0,-235.0,-255.0,-265.0,-13.81005859375,-46.47021484375,9907703.0,-1351852.0,-224895.0,-0.5,2.8199999999999363,,,495.5200000000041,,,,
2016-08-04,30.0,-40.0,-20.0,0.0,6.760009765625,22.01025390625,-5876536.0,-855758.0,-146989.0,10.5,11.150000000000091,,,502.6499999999942,,,,
2016-08-05,235.0,-15.0,165.0,90.0,0.4599609375,6.509765625,3687590.0,4070074.0,215026.0,-3.2000000000000455,-11.1099999999999,,,-593.4199999999983,,,,
2016-08-09,170.0,40.0,160.0,110.0,-1.980224609375,-7.97998046875,4366356.0,4465232.0,170190.0,-4.7999999999999545,-5.039999999999964,,,-1147.25,,,,
2016-08-10,-65.0,130.0,5.0,100.0,0.85009765625,12.33984375,-7459756.0,-482553.0,125673.0,-3.0,-3.9400000000000546,,,25.869999999995343,,,,
2016-08-11,30.0,-45.0,-70.0,-65.0,-6.25,-20.89990234375,-3117869.0,843399.0,-286168.0,-11.5,-0.9800000000000182,,,145.70000000000437,,,,
2016-08-12,65.0,110.0,195.0,120.0,10.300048828125,23.81982421875,7660033.0,992468.0,-43029.0,7.0,4.480000000000018,,,-55.31999999999971,,,,
2016-08-17,-30.0,-130.0,-130.0,-115.0,6.099853515625,29.1298828125,257274.0,439916.0,112088.0,-11.0,-3.6700000000000728,,,-58.37000000000262,,,,
2016-08-18,160.0,35.0,120.0,70.0,-12.0,-34.91015625,2373015.0,2254897.0,51795.0,18.5,20.519999999999982,,,567.0900000000038,,,,
2016-08-19,40.0,175.0,55.0,145.0,4.070068359375,1.55029296875,698.0,707504.0,69995.0,-1.5,3.3600000000001273,,,68.84999999999854,,,,
2016-08-23,115.0,-70.0,10.0,25.0,-3.14990234375,-1.77001953125,1669199.0,1958720.0,26520.0,3.0,0.9800000000000182,,,-361.5,,,,
2016-08-24,-100.0,65.0,5.0,-40.0,-1.230224609375,6.22021484375,-1198636.0,-287208.0,-388655.0,-5.5,-2.019999999999982,,,-176.04000000000087,,,,
2016-08-25,5.0,-100.0,-40.0,-40.0,4.260009765625,15.47998046875,-681768.0,745727.0,-17004.0,5.0,-3.7000000000000455,,,138.11000000000058,,,,
2016-08-26,-60.0,-30.0,-100.0,-85.0,-11.4599609375,-42.39013671875,1865931.0,370130.0,3788.0,-6.0,-2.6800000000000637,,,-626.5099999999948,,,,
2016-08-30,90.0,195.0,185.0,240.0,-3.429931640625,6.7197265625,6119574.0,480086.0,999238.0,8.200000000000045,-5.669999999999845,,,127.02000000000407,,,,
2016-08-31,-75.0,15.0,-110.0,-95.0,11.33984375,13.41015625,-6995216.0,-664048.0,-129603.0,-5.0,-6.430000000000064,,,-150.27000000000407,,,,
2016-09-01,-65.0,-185.0,-155.0,-175.0,-4.259765625,-9.33984375,4975622.0,-839008.0,-272542.0,0.0,-3.2899999999999636,,,-369.23999999999796,,,,
2016-09-02,50.0,75.0,50.0,120.0,-5.170166015625,-9.77001953125,-5224602.0,334666.0,-25914.0,4.5,5.730000000000018,,,-0.41999999999825377,,,,
2016-09-06,80.0,165.0,75.0,165.0,9.119873046875,22.68994140625,-5509847.0,1211215.0,253601.0,-10.5,-16.680000000000064,,,-25.159999999996217,,,,
2016-09-07,-50.0,95.0,115.0,35.0,6.5,26.01025390625,2186575.0,1233236.0,-108595.0,0.5,1.1700000000000728,,,181.72999999999593,,,,
2016-09-08,5.0,-45.0,-55.0,-50.0,-0.320068359375,8.02001953125,-1667704.0,-450815.0,177559.0,-16.5,-8.650000000000091,,,51.51000000000204,,,,
2016-09-09,-255.0,-165.0,-240.0,-265.0,-4.85986328125,-24.4501953125,8242085.0,-1016471.0,-2874265.0,0.5,5.259999999999991,,,-54.7699999999968,,,,
2016-09-13,80.0,60.0,-10.0,70.0,31.22998046875,85.97998046875,-7213770.0,-276219.0,78992.0,11.0,11.849999999999909,,,364.40000000000146,,,,
2016-09-20,25.0,200.0,30.0,185.0,21.489990234375,75.919921875,-1702787.0,257167.0,47727.0,-4.5,-12.620000000000118,,,-511.2300000000032,,,,
2016-09-21,135.0,95.0,125.0,90.0,-8.10009765625,-5.1201171875,3432201.0,1098253.0,-93014.0,-1.5,-0.5499999999999545,,,52.37000000000262,,,,
2016-09-22,170.0,295.0,275.0,310.0,-0.039794921875,-9.5400390625,6805090.0,3926350.0,1090421.0,-3.5,-6.930000000000064,,,-10.430000000000291,,,,
2016-09-23,-5.0,95.0,-30.0,0.0,0.639892578125,6.3203125,-11663340.0,89785.0,6709.0,-15.0,-6.819999999999936,,,-91.20000000000437,,,,
2016-09-27,155.0,-140.0,30.0,-150.0,14.059814453125,44.33984375,8819349.0,2011692.0,-157478.0,5.5,8.7800000000002,,,166.08000000000175,,,,
2016-09-28,-70.0,225.0,-35.0,245.0,-12.489990234375,-33.77001953125,-10696104.0,-228324.0,109869.0,-9.0,-14.410000000000082,,,-392.91999999999825,,,,
2016-09-29,160.0,45.0,150.0,115.0,-18.58984375,-48.259765625,6092344.0,1999125.0,468045.0,-1.5,1.2899999999999636,,,-432.45000000000437,,,,
2016-09-30,-255.0,-105.0,-165.0,-190.0,13.829833984375,48.2197265625,-1791444.0,-2365745.0,-373236.0,2.0,0.15000000000009095,,,-33.049999999995634,,,,
2016-10-05,10.0,-130.0,-25.0,-165.0,-20.240234375,-49.39990234375,4222228.0,186019.0,-145319.0,6.0,5.429999999999836,,,-359.83000000000175,,,,
2016-10-06,145.0,305.0,150.0,260.0,17.14013671875,42.85009765625,-450925.0,2215636.0,379895.0,4.0,9.650000000000091,,,-1113.5999999999985,,,,
2016-10-07,-85.0,-15.0,-15.0,15.0,-7.070068359375,-11.1298828125,-6891394.0,-463173.0,-101819.0,3.5,0.06999999999993634,,,-264.49000000000524,,,,
2016-10-11,-335.0,75.0,0.0,-125.0,9.239990234375,26.35986328125,19816318.0,-7548932.0,-743487.0,-4.0,-6.7999999999999545,,,71.88000000000466,,,,
2016-10-12,0.0,-400.0,-320.0,-130.0,1.0400390625,-9.169921875,-12477301.0,-1226048.0,6483.0,12.5,5.960000000000036,,,287.86999999999534,,,,
2016-10-13,-205.0,65.0,-45.0,-100.0,-7.030029296875,-14.4501953125,5407568.0,-5378599.0,-96625.0,4.0,-2.6800000000000637,,,19.080000000001746,,,,
2016-10-14,105.0,-105.0,-25.0,75.0,9.919921875,36.27001953125,-8496566.0,1766322.0,53715.0,7.5,9.799999999999955,,,601.3400000000038,,,,
2016-10-18,155.0,25.0,95.0,195.0,2.449951171875,-7.77001953125,-7466569.0,2522888.0,295214.0,7.0,5.139999999999873,,0.030000000000000027,187.59000000000378,,,,
2016-10-19,10.0,100.0,120.0,85.0,-6.6298828125,-25.68994140625,3849558.0,1256039.0,337095.0,-11.5,-13.309999999999945,,0.0,-189.83000000000175,,,,
2016-10-20,25.0,90.0,0.0,85.0,0.429931640625,0.830078125,-6602047.0,1094143.0,-158386.0,-6.0,-8.159999999999854,,0.0,-104.58000000000175,,,,
2016-10-21,-95.0,-30.0,-60.0,-95.0,-6.47998046875,-14.34033203125,1145398.0,-1746610.0,220536.0,5.5,7.949999999999818,,0.0,371.4600000000064,,,,
2016-10-25,-40.0,55.0,-10.0,5.0,4.68994140625,2.5703125,-6314397.0,-809863.0,-230970.0,-8.0,-6.779999999999973,,0.010000000000000009,-193.30999999999767,,,,
2016-10-26,-265.0,-115.0,-135.0,-320.0,-2.949951171875,-4.580078125,23051947.0,-10443067.0,-609065.0,0.5,-1.6100000000001273,,0.010000000000000009,198.4800000000032,,,,
2016-10-27,110.0,-110.0,-55.0,125.0,-0.18017578125,15.56982421875,-16809130.0,4235524.0,194133.0,2.0,8.200000000000045,,0.010000000000000009,199.15999999999622,,,,
2016-10-28,-10.0,0.0,40.0,30.0,10.170166015625,52.43017578125,-3480869.0,-244551.0,222436.0,9.0,9.36999999999989,,0.010000000000000009,156.8000000000029,,,,
2016-11-01,5.0,50.0,-40.0,-115.0,-3.72998046875,-33.1298828125,13362478.0,-1738692.0,-178173.0,-0.5,2.5499999999999545,,0.0,225.70999999999913,,,,
2016-11-02,-265.0,-135.0,-130.0,-80.0,-6.389892578125,-34.2998046875,7472691.0,-9894403.0,-921155.0,-3.0,4.480000000000018,,0.010000000000000009,68.72999999999593,,,,
2016-11-03,45.0,-150.0,-75.0,-55.0,-6.630126953125,-25.8701171875,-11106671.0,379164.0,305287.0,2.0,10.670000000000073,,-0.010000000000000009,871.820000000007,,,,
2016-11-04,-60.0,45.0,-35.0,15.0,-0.260009765625,-0.9599609375,-7010140.0,-1629906.0,-104853.0,-1.5,-3.3200000000001637,,-0.010000000000000009,-253.70000000000437,,,,
2016-11-08,35.0,130.0,50.0,0.0,-13.780029296875,-48.01025390625,2622286.0,-1851637.0,300397.0,-1.0,-5.0,,0.0,-659.3400000000038,,,,
2016-11-09,-450.0,20.0,80.0,-570.0,-9.280029296875,-47.15966796875,73754103.0,-21936425.0,-324925.0,-7.0,-11.220000000000027,,0.0,-311.6299999999974,,,,
2016-11-10,405.0,-240.0,-160.0,455.0,-3.47998046875,-12.0400390625,-53058123.0,15770861.0,164123.0,17.0,20.029999999999973,,-0.030000000000000027,1106.75,,,,
2016-11-11,-205.0,-45.0,-125.0,-75.0,46.340087890625,119.7998046875,-20170242.0,-4011862.0,-792685.0,5.0,-12.6099999999999,,0.07000000000000006,-299.2300000000032,,,,
2016-11-15,-85.0,-150.0,-125.0,-55.0,23.699951171875,57.57958984375,-4990768.0,-4018732.0,302351.0,7.0,-4.360000000000127,,0.10000000000000009,-921.7099999999991,,,,
2016-11-16,80.0,50.0,30.0,55.0,4.219970703125,-42.27001953125,-2192468.0,1863254.0,-133684.0,-6.0,-6.519999999999982,,0.019999999999999796,-145.72999999999593,,,,
2016-11-17,-25.0,-85.0,-60.0,-120.0,-3.030029296875,28.31005859375,1254216.0,-1095128.0,-5883.0,6.0,-1.5799999999999272,,0.06000000000000005,277.0400000000009,,,,
2016-11-18,10.0,90.0,25.0,35.0,-0.25,-18.7099609375,-2130999.0,86401.0,-194940.0,2.0,4.2000000000000455,,0.020000000000000018,101.75999999999476,,,,
2016-11-22,240.0,70.0,185.0,105.0,-3.449951171875,18.9599609375,5228465.0,7657657.0,115788.0,2.0,2.7100000000000364,,-0.010000000000000009,384.01000000000204,,,,
2016-11-23,70.0,175.0,130.0,145.0,10.18017578125,39.39013671875,-1276197.0,4586181.0,165582.0,-2.5,-4.9500000000000455,,0.010000000000000009,-271.81000000000495,,,,
2016-11-24,-105.0,60.0,-55.0,-55.0,-5.22021484375,-12.46044921875,-5538707.0,-2060741.0,-135713.0,0.0,-0.11999999999989086,,0.040000000000000036,-279.5699999999997,,,,
2016-11-25,10.0,-65.0,-70.0,20.0,16.280029296875,47.35009765625,-2568977.0,-726667.0,-95155.0,4.5,-1.6600000000000819,,0.030000000000000027,-725.3699999999953,,,,
2016-11-29,0.0,50.0,15.0,140.0,1.780029296875,-5.669921875,-4066960.0,-164511.0,148399.0,-2.0,-2.2999999999999545,,-0.050000000000000044,-87.2300000000032,,164.0,,
2016-11-30,105.0,15.0,105.0,35.0,8.630126953125,18.23974609375,9240888.0,5313045.0,5640.0,-2.0,-2.4600000000000364,,-0.050000000000000044,-182.90999999999622,-157.5,-7.0,,
2016-12-01,10.0,110.0,10.0,80.0,-11.630126953125,-30.10986328125,-7851265.0,1235830.0,-118378.0,-0.5,5.619999999999891,,0.0,-59.62999999999738,-38.0,-129.0,,
2016-12-02,-140.0,-80.0,-85.0,-135.0,2.93994140625,11.10986328125,5803316.0,-4625640.0,-257580.0,-2.5,-3.8799999999998818,,0.020000000000000018,-746.6500000000015,33.0,44.0,,-5.0
2016-12-06,235.0,135.0,245.0,195.0,-7.72998046875,-72.5703125,13402838.0,9361578.0,899115.0,0.5,1.3599999999999,0.4799999999999969,-0.020000000000000018,-482.01000000000204,115.5,11.0,,12.0
2016-12-07,60.0,180.0,50.0,135.0,0.869873046875,4.5400390625,-11082783.0,2994658.0,54104.0,-2.5,8.579999999999927,-0.46999999999999886,0.010000000000000009,271.4099999999962,4.5,22.0,,1.5
2016-12-08,340.0,190.0,305.0,215.0,12.760009765625,53.240234375,27804062.0,11339651.0,2130827.0,-8.0,-8.419999999999845,-0.6799999999999997,0.0,-157.4499999999971,47.5,62.0,-0.029999999999999805,-0.5
2016-12-09,30.0,150.0,45.0,135.0,7.52001953125,24.10986328125,-26903889.0,2289234.0,168621.0,-1.0,1.1399999999998727,0.6299999999999955,-0.030000000000000027,-103.87999999999738,-65.5,-38.0,0.08999999999999986,-4.0
2016-12-13,50.0,-75.0,-40.0,30.0,4.83984375,23.60009765625,-2246063.0,1188414.0,-158938.0,-3.5,0.6399999999998727,0.9500000000000028,-0.010000000000000009,-508.6800000000003,-67.0,0.0,-0.2400000000000002,2.0
2016-12-14,20.0,125.0,135.0,80.0,13.340087890625,27.14013671875,1862924.0,798733.0,-30141.0,-2.5,-0.6700000000000728,0.10999999999999943,-0.050000000000000044,88.26000000000204,8.5,67.0,-0.03999999999999959,1.75
2016-12-15,5.0,-210.0,-85.0,-145.0,-2.570068359375,-31.9599609375,-1785665.0,1071387.0,-719770.0,1.0,6.0900000000001455,-0.9500000000000028,-0.040000000000000036,195.65999999999622,-30.5,-35.0,0.06999999999999984,-4.5
2016-12-16,40.0,105.0,25.0,115.0,14.760009765625,51.2900390625,-604554.0,1193183.0,-366122.0,17.0,-10.090000000000146,0.11000000000000654,0.06000000000000005,-489.0400000000009,-52.5,-28.0,-0.10999999999999988,4.75
2016-12-20,55.0,85.0,35.0,70.0,8.75,20.18017578125,2499236.0,1251366.0,153177.0,2.0,1.9700000000000273,-0.18999999999999773,0.0,321.72000000000116,-88.0,-78.0,-0.029999999999999805,-3.0
2016-12-21,-35.0,80.0,90.0,15.0,-3.9599609375,-19.68994140625,1937055.0,394315.0,-556272.0,7.0,-2.259999999999991,0.14000000000000057,0.020000000000000018,-26.44000000000233,-75.5,-2.0,-0.13000000000000034,-3.0
2016-12-22,-10.0,-55.0,-100.0,-30.0,4.4599609375,20.27978515625,-5139706.0,208411.0,20260.0,-0.5,7.490000000000009,-0.2600000000000051,-0.020000000000000018,30.169999999998254,13.0,-15.0,0.28000000000000025,-3.0
2016-12-23,-30.0,-45.0,-55.0,-25.0,8.22998046875,26.5,-885196.0,792387.0,-57250.0,9.0,12.569999999999936,0.25,-0.030000000000000027,186.69000000000233,-72.5,-76.0,0.0,0.0
2016-12-27,20.0,10.0,35.0,30.0,-4.219970703125,-24.01025390625,1751108.0,690219.0,265610.0,-3.5,-4.1400000000001,,0.0,-14.410000000003492,,,,
2016-12-28,95.0,75.0,100.0,80.0,2.830078125,15.27001953125,4179296.0,2766741.0,-494188.0,5.5,4.8400000000001455,0.14000000000000057,-0.020000000000000018,637.0800000000017,,,0.09999999999999964,9.25
2016-12-29,10.0,0.0,-30.0,-40.0,5.08984375,24.75,-4838430.0,-282452.0,648552.0,5.5,0.8899999999998727,0.0,-0.010000000000000009,-24.779999999998836,4.0,-17.0,0.17000000000000037,-6.75
2017-01-03,185.0,140.0,125.0,185.0,-0.659912109375,-6.47021484375,3566692.0,1531560.0,437285.0,5.0,-3.6800000000000637,,0.0,-60.5399999999936,,,,
2017-01-04,20.0,120.0,35.0,130.0,-10.429931640625,-48.9697265625,-3101598.0,-174047.0,413839.0,-3.0,-12.440000000000055,,-0.019999999999999796,-88.80000000000291,73.0,22.0,-0.3900000000000001,3.75
2017-01-05,-65.0,10.0,-5.0,-25.0,19.0,45.9599609375,-682584.0,-438442.0,-415519.0,-4.0,1.5,,0.009999999999999787,334.76000000000204,-73.5,19.5,-0.06000000000000005,4.0
2017-01-06,95.0,-5.0,65.0,55.0,12.919921875,47.919921875,2330252.0,1514211.0,281975.0,-13.0,-4.819999999999936,2.6699999999999946,-0.019999999999999796,-163.83000000000175,110.5,29.5,0.0,1.5
2017-01-10,-30.0,-35.0,-25.0,-40.0,7.97998046875,33.1201171875,-607562.0,60251.0,-24050.0,8.0,4.650000000000091,-1.6300000000000026,0.030000000000000027,498.2900000000009,5.0,19.0,-0.18999999999999995,2.0
2017-01-11,430.0,60.0,465.0,80.0,-8.080078125,10.759765625,15087351.0,4719633.0,360518.0,-4.0,1.3099999999999454,-0.8599999999999994,-0.010000000000000009,-31.37999999999738,90.5,83.5,0.17999999999999972,-1.75
2017-01-12,55.0,440.0,25.0,400.0,0.0,20.0,-9956216.0,519335.0,-321777.0,-1.5,-8.240000000000009,1.0499999999999972,0.0,91.90000000000146,67.5,21.5,-0.05999999999999961,-1.0
2017-01-13,-60.0,-20.0,-50.0,-20.0,6.420166015625,11.830078125,-3086541.0,-232264.0,-225254.0,-19.5,-1.3399999999999181,0.5200000000000031,-0.029999999999999805,-61.830000000001746,43.0,25.0,0.16999999999999993,1.0
2017-01-17,85.0,-90.0,5.0,90.0,4.199951171875,26.6298828125,-1927797.0,1131043.0,205271.0,8.5,2.009999999999991,,-0.010000000000000009,535.739999999998,60.0,94.5,,
2017-01-18,-10.0,60.0,-40.0,-115.0,-6.75,-35.39013671875,1596182.0,-133970.0,36348.0,-14.0,-1.8999999999998636,-0.030000000000001137,0.0,-171.93999999999505,-85.5,-47.5,-0.009999999999999787,7.0
2017-01-19,25.0,105.0,180.0,70.0,4.0,16.919921875,4597868.0,-157122.0,18788.0,1.5,-3.0299999999999727,-0.5799999999999983,0.020000000000000018,-151.4100000000035,-50.5,35.5,-0.11000000000000032,-0.5
2017-01-20,-55.0,-180.0,-245.0,10.0,-8.199951171875,-15.56982421875,-8839332.0,-394923.0,8534.0,6.5,7.169999999999845,0.21000000000000085,0.030000000000000027,103.59999999999854,-11.0,11.5,0.07000000000000028,1.25
2017-01-24,25.0,60.0,40.0,100.0,-6.110107421875,-2.39013671875,-600979.0,474899.0,-189345.0,-7.0,5.9500000000000455,-0.10000000000000142,-0.020000000000000018,133.38999999999942,69.0,41.5,0.040000000000000036,-0.25
2017-01-25,80.0,130.0,55.0,50.0,14.8701171875,48.02001953125,648857.0,624347.0,-88976.0,-2.5,-2.339999999999918,0.04999999999999716,-0.010000000000000009,28.30999999999767,104.0,39.5,0.03999999999999959,-6.25
2017-01-26,205.0,5.0,180.0,100.0,18.300048828125,55.3798828125,6861294.0,1531030.0,471210.0,-0.5,-0.5299999999999727,-0.01999999999999602,0.020000000000000018,-482.1299999999974,-12.0,-11.0,0.050000000000000266,3.0
2017-01-31,-150.0,45.0,-110.0,20.0,-1.989990234375,5.599609375,-7557259.0,-973757.0,-569395.0,,,-0.00999999999999801,,,10.0,-45.0,-0.16000000000000014,-4.75
2017-02-01,85.0,-20.0,5.0,40.0,-13.7900390625,-47.06982421875,-1098191.0,221390.0,326089.0,-5.0,0.11000000000012733,-0.030000000000001137,-0.010000000000000009,54.669999999998254,64.0,35.0,-0.10999999999999988,2.0
2017-02-02,-115.0,20.0,120.0,-80.0,-2.02978515625,1.080078125,4477805.0,-952168.0,167397.0,-4.0,0.6199999999998909,0.7199999999999989,0.010000000000000009,226.09999999999854,10.0,-3.5,0.04999999999999982,8.5
2017-02-03,35.0,-40.0,-150.0,-60.0,0.679931640625,27.85986328125,-1401169.0,715418.0,-663830.0,-14.5,-14.099999999999909,0.21999999999999886,-0.020000000000000018,-205.91999999999825,-28.0,-17.5,0.020000000000000018,-0.75
2017-02-07,-50.0,-105.0,-135.0,-25.0,16.56982421875,30.56982421875,-3228500.0,-400802.0,-98084.0,-10.0,-11.25,-0.8399999999999963,-0.030000000000000027,-49.09000000000378,-50.0,31.5,-0.010000000000000231,-1.5
2017-02-08,-105.0,-110.0,-115.0,-245.0,-4.85986328125,-3.22021484375,12565437.0,-149706.0,-828040.0,10.0,3.269999999999982,-0.3500000000000014,-0.020000000000000018,674.5300000000061,16.0,3.5,0.08000000000000007,4.75
2017-02-09,25.0,-55.0,25.0,120.0,0.52001953125,10.67041015625,-11170519.0,709148.0,-18612.0,-2.0,-4.019999999999982,-0.1700000000000017,0.010000000000000009,202.43999999999505,63.0,50.5,0.0,2.25
2017-02-10,55.0,115.0,90.0,115.0,1.58984375,8.22998046875,1904920.0,433882.0,493619.0,-2.0,3.2999999999999545,0.38000000000000256,0.0,143.02000000000407,-2.0,19.5,0.010000000000000231,-1.25
2017-02-14,-55.0,80.0,55.0,-80.0,8.22998046875,18.94970703125,3854737.0,-745450.0,-100336.0,0.5,0.9300000000000637,-0.5700000000000003,-0.010000000000000009,306.5,239.0,36.0,-0.08999999999999986,1.0
2017-02-15,65.0,-150.0,-20.0,0.0,12.14990234375,29.830078125,-886351.0,1580216.0,-116640.0,-12.5,-14.259999999999991,0.23999999999999488,-0.010000000000000009,-554.0899999999965,34.0,-27.0,-0.040000000000000036,-1.25
2017-02-16,-5.0,140.0,80.0,100.0,9.330078125,18.60986328125,-472869.0,83471.0,-87390.0,3.0,-4.910000000000082,-0.12999999999999545,0.010000000000000009,-24.4800000000032,-129.0,-77.0,0.020000000000000018,4.5
2017-02-17,0.0,-125.0,-95.0,-50.0,11.669921875,36.8701171875,-2654540.0,-191762.0,70160.0,0.0,9.360000000000127,-0.010000000000005116,0.0,443.6900000000023,-1.0,-65.0,-0.06999999999999984,-5.25
2017-02-21,220.0,65.0,330.0,90.0,3.93994140625,23.68017578125,15175026.0,2027804.0,515686.0,-2.5,-6.509999999999991,,0.010000000000000009,-136.0,63.0,6.0,,
2017-02-22,50.0,230.0,-20.0,235.0,14.219970703125,27.3701171875,-13378809.0,-102988.0,-200728.0,-0.5,-9.589999999999918,0.19999999999999574,0.0,-132.72999999999593,32.0,9.0,-0.27,1.0
2017-02-23,5.0,20.0,-10.0,-5.0,-2.559814453125,-5.3203125,-2261952.0,178420.0,-117267.0,-2.5,-6.6400000000001,-0.13999999999999346,0.020000000000000018,25.25999999999476,-58.0,6.0,0.029999999999999805,1.75
2017-02-24,-195.0,-5.0,-5.0,-195.0,0.989990234375,-25.1201171875,9814359.0,-1810025.0,-210130.0,-8.0,-1.240000000000009,0.13999999999999346,-0.010000000000000009,-146.37999999999738,15.0,-20.0,0.03000000000000025,-5.5
2017-02-28,30.0,-95.0,-45.0,45.0,2.409912109375,16.58984375,-3136096.0,38711.0,49296.0,3.5,0.6999999999998181,0.04999999999999716,-0.010000000000000009,138.11000000000058,46.0,26.0,0.06000000000000005,-3.75
