jongmok,date,time,price,gap
A122630,20210406,1349,27665,75
A122630,20210406,1348,27645,55
A122630,20210406,1347,27640,50
A122630,20210406,1346,27660,70
A122630,20210406,1345,27670,80
A122630,20210406,1344,27665,75
A122630,20210406,1343,27670,80
A122630,20210406,1342,27665,75
A122630,20210406,1341,27690,100
A005930,20210406,1350,85800,400
A005930,20210406,1349,85800,400
A005930,20210406,1348,85800,400
A005930,20210406,1347,85700,300
A005930,20210406,1346,85700,300
A005930,20210406,1345,85800,400
A005930,20210406,1344,85900,500
A005930,20210406,1343,85800,400
A005930,20210406,1342,85900,500
A005930,20210406,1341,85800,400
A122630,20210406,1340,27695,105
A122630,20210406,1339,27705,115
A122630,20210406,1338,27685,95
A122630,20210406,1337,27695,105
A122630,20210406,1336,27675,85
A122630,20210406,1335,27675,85
A122630,20210406,1334,27675,85
A122630,20210406,1333,27660,70
A122630,20210406,1332,27655,65
A122630,20210406,1331,27675,85
A005930,20210406,1340,85900,500
A005930,20210406,1339,85800,400
A005930,20210406,1338,85800,400
A005930,20210406,1337,85900,500
A005930,20210406,1336,85900,500
A005930,20210406,1335,85800,400
A005930,20210406,1334,85800,400
A005930,20210406,1333,85700,300
A005930,20210406,1332,85800,400
A005930,20210406,1331,85900,500
A122630,20210406,1330,27675,85
A122630,20210406,1329,27670,80
A122630,20210406,1328,27670,80
A122630,20210406,1327,27660,70
A122630,20210406,1326,27645,55
A122630,20210406,1325,27655,65
A122630,20210406,1324,27655,65
A122630,20210406,1323,27640,50
A122630,20210406,1322,27630,40
A122630,20210406,1321,27600,10
A005930,20210406,1330,85900,500
A005930,20210406,1329,85800,400
A005930,20210406,1328,85800,400
A005930,20210406,1327,85900,500
A005930,20210406,1326,85900,500
A005930,20210406,1325,85900,500
A005930,20210406,1324,85900,500
A005930,20210406,1323,85900,500
A005930,20210406,1322,85700,300
A005930,20210406,1321,85800,400
A122630,20210406,1320,27575,-15
A122630,20210406,1319,27575,-15
A122630,20210406,1318,27580,-10
A122630,20210406,1317,27580,-10
A122630,20210406,1316,27555,-35
A122630,20210406,1315,27560,-30
A122630,20210406,1314,27590,0
A122630,20210406,1313,27565,-25
A122630,20210406,1312,27570,-20
A122630,20210406,1311,27545,-45
A005930,20210406,1320,85600,200
A005930,20210406,1319,85600,200
A005930,20210406,1318,85600,200
A005930,20210406,1317,85700,300
A005930,20210406,1316,85700,300
A005930,20210406,1315,85600,200
A005930,20210406,1314,85600,200
A005930,20210406,1313,85600,200
A005930,20210406,1312,85600,200
A005930,20210406,1311,85600,200
A122630,20210406,1310,27565,-25
A122630,20210406,1309,27560,-30
A122630,20210406,1308,27560,-30
A122630,20210406,1307,27565,-25
A122630,20210406,1306,27565,-25
A122630,20210406,1305,27565,-25
A122630,20210406,1304,27570,-20
A122630,20210406,1303,27555,-35
A122630,20210406,1302,27550,-40
A122630,20210406,1301,27570,-20
A005930,20210406,1310,85600,200
A005930,20210406,1309,85600,200
A005930,20210406,1308,85500,100
A005930,20210406,1307,85600,200
A005930,20210406,1306,85500,100
A005930,20210406,1305,85500,100
A005930,20210406,1304,85600,200
A005930,20210406,1303,85500,100
A005930,20210406,1302,85600,200
A005930,20210406,1301,85600,200
A122630,20210406,1300,27580,-10
A122630,20210406,1259,27565,-25
A122630,20210406,1258,27555,-35
A122630,20210406,1257,27555,-35
A122630,20210406,1256,27560,-30
A122630,20210406,1255,27555,-35
A122630,20210406,1254,27560,-30
A122630,20210406,1253,27565,-25
A122630,20210406,1252,27565,-25
A122630,20210406,1251,27550,-40
A005930,20210406,1300,85600,200
A005930,20210406,1259,85600,200
A005930,20210406,1258,85500,100
A005930,20210406,1257,85500,100
A005930,20210406,1256,85600,200
A005930,20210406,1255,85600,200
A005930,20210406,1254,85600,200
A005930,20210406,1253,85500,100
A005930,20210406,1252,85600,200
A005930,20210406,1251,85600,200
A122630,20210406,1250,27555,-35
A122630,20210406,1249,27565,-25
A122630,20210406,1248,27560,-30
A122630,20210406,1247,27540,-50
A122630,20210406,1246,27555,-35
A122630,20210406,1245,27565,-25
A122630,20210406,1244,27555,-35
A122630,20210406,1243,27555,-35
A122630,20210406,1242,27535,-55
A122630,20210406,1241,27535,-55
A005930,20210406,1250,85500,100
A005930,20210406,1249,85500,100
A005930,20210406,1248,85600,200
A005930,20210406,1247,85500,100
A005930,20210406,1246,85500,100
A005930,20210406,1245,85500,100
A005930,20210406,1244,85600,200
A005930,20210406,1243,85500,100
A005930,20210406,1242,85600,200
A005930,20210406,1241,85600,200
A122630,20210406,1240,27520,-70
A122630,20210406,1239,27530,-60
A122630,20210406,1238,27520,-70
A122630,20210406,1237,27510,-80
A122630,20210406,1236,27525,-65
A122630,20210406,1235,27500,-90
A122630,20210406,1234,27510,-80
A122630,20210406,1233,27475,-115
A122630,20210406,1232,27480,-110
A122630,20210406,1231,27485,-105
A005930,20210406,1240,85500,100
A005930,20210406,1239,85600,200
A005930,20210406,1238,85600,200
A005930,20210406,1237,85600,200
A005930,20210406,1236,85500,100
A005930,20210406,1235,85600,200
A005930,20210406,1234,85500,100
A005930,20210406,1233,85500,100
A005930,20210406,1232,85400,0
A005930,20210406,1231,85500,100
A122630,20210406,1230,27495,-95
A122630,20210406,1229,27550,-40
A122630,20210406,1228,27535,-55
A122630,20210406,1227,27530,-60
A122630,20210406,1226,27545,-45
A122630,20210406,1225,27555,-35
A122630,20210406,1224,27550,-40
A122630,20210406,1223,27550,-40
A122630,20210406,1222,27540,-50
A122630,20210406,1221,27550,-40
A005930,20210406,1230,85500,100
A005930,20210406,1229,85600,200
A005930,20210406,1228,85600,200
A005930,20210406,1227,85600,200
A005930,20210406,1226,85500,100
A005930,20210406,1225,85600,200
A005930,20210406,1224,85600,200
A005930,20210406,1223,85600,200
A005930,20210406,1222,85500,100
A005930,20210406,1221,85500,100
A122630,20210406,1220,27555,-35
A122630,20210406,1219,27565,-25
A122630,20210406,1218,27535,-55
A122630,20210406,1217,27530,-60
A122630,20210406,1216,27525,-65
A122630,20210406,1215,27565,-25
A122630,20210406,1214,27575,-15
A122630,20210406,1213,27605,15
A122630,20210406,1212,27600,10
A122630,20210406,1211,27575,-15
A005930,20210406,1220,85600,200
A005930,20210406,1219,85500,100
A005930,20210406,1218,85600,200
A005930,20210406,1217,85500,100
A005930,20210406,1216,85600,200
A005930,20210406,1215,85700,300
A005930,20210406,1214,85700,300
A005930,20210406,1213,85700,300
A005930,20210406,1212,85700,300
A005930,20210406,1211,85700,300
A122630,20210406,1210,27535,-55
A122630,20210406,1209,27545,-45
A122630,20210406,1208,27555,-35
A122630,20210406,1207,27555,-35
A122630,20210406,1206,27585,-5
A122630,20210406,1205,27575,-15
A122630,20210406,1204,27570,-20
A122630,20210406,1203,27565,-25
A122630,20210406,1202,27575,-15
A122630,20210406,1201,27600,10
A005930,20210406,1210,85600,200
A005930,20210406,1209,85600,200
A005930,20210406,1208,85700,300
A005930,20210406,1207,85600,200
A005930,20210406,1206,85600,200
A005930,20210406,1205,85600,200
A005930,20210406,1204,85500,100
A005930,20210406,1203,85500,100
A005930,20210406,1202,85600,200
A005930,20210406,1201,85600,200
A122630,20210406,1200,27590,0
A122630,20210406,1159,27570,-20
A122630,20210406,1158,27565,-25
A122630,20210406,1157,27560,-30
A122630,20210406,1156,27570,-20
A122630,20210406,1155,27545,-45
A122630,20210406,1154,27535,-55
A122630,20210406,1153,27535,-55
A122630,20210406,1152,27545,-45
A122630,20210406,1151,27545,-45
A005930,20210406,1200,85500,100
A005930,20210406,1159,85600,200
A005930,20210406,1158,85500,100
A005930,20210406,1157,85500,100
A005930,20210406,1156,85500,100
A005930,20210406,1155,85500,100
A005930,20210406,1154,85400,0
A005930,20210406,1153,85500,100
A005930,20210406,1152,85400,0
A005930,20210406,1151,85500,100
A122630,20210406,1150,27560,-30
A122630,20210406,1149,27560,-30
A122630,20210406,1148,27565,-25
A122630,20210406,1147,27565,-25
A122630,20210406,1146,27545,-45
A122630,20210406,1145,27545,-45
A122630,20210406,1144,27500,-90
A122630,20210406,1143,27490,-100
A122630,20210406,1142,27455,-135
A122630,20210406,1141,27460,-130
A005930,20210406,1150,85500,100
A005930,20210406,1149,85500,100
A005930,20210406,1148,85600,200
A005930,20210406,1147,85500,100
A005930,20210406,1146,85500,100
A005930,20210406,1145,85400,0
A005930,20210406,1144,85400,0
A005930,20210406,1143,85400,0
A005930,20210406,1142,85200,-200
A005930,20210406,1141,85300,-100
A122630,20210406,1140,27470,-120
A122630,20210406,1139,27505,-85
A122630,20210406,1138,27500,-90
A122630,20210406,1137,27475,-115
A122630,20210406,1136,27470,-120
A122630,20210406,1135,27460,-130
A122630,20210406,1134,27460,-130
A122630,20210406,1133,27435,-155
A122630,20210406,1132,27425,-165
A122630,20210406,1131,27455,-135
A005930,20210406,1140,85400,0
A005930,20210406,1139,85400,0
A005930,20210406,1138,85400,0
A005930,20210406,1137,85300,-100
A005930,20210406,1136,85200,-200
A005930,20210406,1135,85300,-100
A005930,20210406,1134,85300,-100
A005930,20210406,1133,85200,-200
A005930,20210406,1132,85300,-100
A005930,20210406,1131,85300,-100
A122630,20210406,1130,27450,-140
A122630,20210406,1129,27465,-125
A122630,20210406,1128,27460,-130
A122630,20210406,1127,27455,-135
A122630,20210406,1126,27470,-120
A122630,20210406,1125,27475,-115
A122630,20210406,1124,27460,-130
A122630,20210406,1123,27475,-115
A122630,20210406,1122,27480,-110
A122630,20210406,1121,27485,-105
A005930,20210406,1130,85300,-100
A005930,20210406,1129,85200,-200
A005930,20210406,1128,85300,-100
A005930,20210406,1127,85300,-100
A005930,20210406,1126,85300,-100
A005930,20210406,1125,85400,0
A005930,20210406,1124,85400,0
A005930,20210406,1123,85300,-100
A005930,20210406,1122,85400,0
A005930,20210406,1121,85400,0
A122630,20210406,1120,27495,-95
A122630,20210406,1119,27465,-125
A122630,20210406,1118,27460,-130
A122630,20210406,1117,27480,-110
A122630,20210406,1116,27455,-135
A122630,20210406,1115,27430,-160
A122630,20210406,1114,27425,-165
A122630,20210406,1113,27425,-165
A122630,20210406,1112,27400,-190
A122630,20210406,1111,27440,-150
A005930,20210406,1120,85400,0
A005930,20210406,1119,85300,-100
A005930,20210406,1118,85300,-100
A005930,20210406,1117,85300,-100
A005930,20210406,1116,85300,-100
A005930,20210406,1115,85200,-200
A005930,20210406,1114,85200,-200
A005930,20210406,1113,85100,-300
A005930,20210406,1112,85200,-200
A005930,20210406,1111,85200,-200
A122630,20210406,1110,27425,-165
A122630,20210406,1109,27385,-205
A122630,20210406,1108,27430,-160
A122630,20210406,1107,27425,-165
A122630,20210406,1106,27440,-150
A122630,20210406,1105,27445,-145
A122630,20210406,1104,27425,-165
A122630,20210406,1103,27425,-165
A122630,20210406,1102,27435,-155
A122630,20210406,1101,27455,-135
A005930,20210406,1110,85200,-200
A005930,20210406,1109,85200,-200
A005930,20210406,1108,85200,-200
A005930,20210406,1107,85200,-200
A005930,20210406,1106,85200,-200
A005930,20210406,1105,85200,-200
A005930,20210406,1104,85200,-200
A005930,20210406,1103,85200,-200
A005930,20210406,1102,85200,-200
A005930,20210406,1101,85300,-100
A122630,20210406,1100,27475,-115
A122630,20210406,1059,27445,-145
A122630,20210406,1058,27445,-145
A122630,20210406,1057,27440,-150
A122630,20210406,1056,27430,-160
A122630,20210406,1055,27465,-125
A122630,20210406,1054,27435,-155
A122630,20210406,1053,27500,-90
A122630,20210406,1052,27525,-65
A122630,20210406,1051,27535,-55
A005930,20210406,1100,85300,-100
A005930,20210406,1059,85100,-300
A005930,20210406,1058,85200,-200
A005930,20210406,1057,85200,-200
A005930,20210406,1056,85100,-300
A005930,20210406,1055,85300,-100
A005930,20210406,1054,85300,-100
A005930,20210406,1053,85200,-200
A005930,20210406,1052,85400,0
A005930,20210406,1051,85400,0
A122630,20210406,1050,27535,-55
A122630,20210406,1049,27570,-20
A122630,20210406,1048,27585,-5
A122630,20210406,1047,27610,20
A122630,20210406,1046,27590,0
A122630,20210406,1045,27590,0
A122630,20210406,1044,27645,55
A122630,20210406,1043,27635,45
A122630,20210406,1042,27640,50
A122630,20210406,1041,27650,60
A005930,20210406,1050,85400,0
A005930,20210406,1049,85400,0
A005930,20210406,1048,85400,0
A005930,20210406,1047,85400,0
A005930,20210406,1046,85400,0
A005930,20210406,1045,85500,100
A005930,20210406,1044,85600,200
A005930,20210406,1043,85500,100
A005930,20210406,1042,85600,200
A005930,20210406,1041,85600,200
A122630,20210406,1040,27650,60
A122630,20210406,1039,27655,65
A122630,20210406,1038,27675,85
A122630,20210406,1037,27670,80
A122630,20210406,1036,27640,50
A122630,20210406,1035,27650,60
A122630,20210406,1034,27665,75
A122630,20210406,1033,27670,80
A122630,20210406,1032,27660,70
A122630,20210406,1031,27640,50
A005930,20210406,1040,85700,300
A005930,20210406,1039,85600,200
A005930,20210406,1038,85600,200
A005930,20210406,1037,85700,300
A005930,20210406,1036,85700,300
A005930,20210406,1035,85600,200
A005930,20210406,1034,85700,300
A005930,20210406,1033,85700,300
A005930,20210406,1032,85600,200
A005930,20210406,1031,85700,300
A122630,20210406,1030,27640,50
A122630,20210406,1029,27630,40
A122630,20210406,1028,27640,50
A122630,20210406,1027,27650,60
A122630,20210406,1026,27665,75
A122630,20210406,1025,27670,80
A122630,20210406,1024,27705,115
A122630,20210406,1023,27700,110
A122630,20210406,1022,27695,105
A122630,20210406,1021,27705,115
A005930,20210406,1030,85500,100
A005930,20210406,1029,85500,100
A005930,20210406,1028,85700,300
A005930,20210406,1027,85700,300
A005930,20210406,1026,85600,200
A005930,20210406,1025,85700,300
A005930,20210406,1024,85700,300
A005930,20210406,1023,85700,300
A005930,20210406,1022,85700,300
A005930,20210406,1021,85700,300
A122630,20210406,1020,27710,120
A122630,20210406,1019,27685,95
A122630,20210406,1018,27680,90
A122630,20210406,1017,27690,100
A122630,20210406,1016,27700,110
A122630,20210406,1015,27700,110
A122630,20210406,1014,27680,90
A122630,20210406,1013,27700,110
A122630,20210406,1012,27700,110
A122630,20210406,1011,27715,125
A005930,20210406,1020,85700,300
A005930,20210406,1019,85700,300
A005930,20210406,1018,85700,300
A005930,20210406,1017,85700,300
A005930,20210406,1016,85800,400
A005930,20210406,1015,85800,400
A005930,20210406,1014,85700,300
A005930,20210406,1013,85800,400
A005930,20210406,1012,85800,400
A005930,20210406,1011,85800,400
A122630,20210406,1010,27730,140
A122630,20210406,1009,27730,140
A122630,20210406,1008,27760,170
A122630,20210406,1007,27785,195
A122630,20210406,1006,27795,205
A122630,20210406,1005,27785,195
A122630,20210406,1004,27795,205
A122630,20210406,1003,27790,200
A122630,20210406,1002,27805,215
A122630,20210406,1001,27795,205
A005930,20210406,1010,85900,500
A005930,20210406,1009,85800,400
A005930,20210406,1008,85900,500
A005930,20210406,1007,85900,500
A005930,20210406,1006,86000,600
A005930,20210406,1005,85900,500
A005930,20210406,1004,86000,600
A005930,20210406,1003,86000,600
A005930,20210406,1002,85900,500
A005930,20210406,1001,85900,500
A122630,20210406,1000,27810,220
A122630,20210406,0959,27775,185
A122630,20210406,0958,27795,205
A122630,20210406,0957,27795,205
A122630,20210406,0956,27810,220
A122630,20210406,0955,27800,210
A122630,20210406,0954,27830,240
A122630,20210406,0953,27835,245
A122630,20210406,0952,27850,260
A122630,20210406,0951,27865,275
A005930,20210406,1000,85900,500
A005930,20210406,0959,85900,500
A005930,20210406,0958,85900,500
A005930,20210406,0957,85900,500
A005930,20210406,0956,85900,500
A005930,20210406,0955,86000,600
A005930,20210406,0954,86000,600
A005930,20210406,0953,86100,700
A005930,20210406,0952,86100,700
A005930,20210406,0951,86100,700
A122630,20210406,0950,27870,280
A122630,20210406,0949,27860,270
A122630,20210406,0948,27865,275
A122630,20210406,0947,27875,285
A122630,20210406,0946,27860,270
A122630,20210406,0945,27845,255
A122630,20210406,0944,27850,260
A122630,20210406,0943,27850,260
A122630,20210406,0942,27860,270
A122630,20210406,0941,27880,290
A005930,20210406,0950,86100,700
A005930,20210406,0949,86100,700
A005930,20210406,0948,86000,600
A005930,20210406,0947,86100,700
A005930,20210406,0946,86000,600
A005930,20210406,0945,86100,700
A005930,20210406,0944,86100,700
A005930,20210406,0943,86100,700
A005930,20210406,0942,86100,700
A005930,20210406,0941,86100,700
A122630,20210406,0940,27870,280
A122630,20210406,0939,27900,310
A122630,20210406,0938,27915,325
A122630,20210406,0937,27900,310
A122630,20210406,0936,27885,295
A122630,20210406,0935,27885,295
A122630,20210406,0934,27890,300
A122630,20210406,0933,27880,290
A122630,20210406,0932,27875,285
A122630,20210406,0931,27865,275
A005930,20210406,0940,86100,700
A005930,20210406,0939,86100,700
A005930,20210406,0938,86200,800
A005930,20210406,0937,86100,700
A005930,20210406,0936,86000,600
A005930,20210406,0935,86100,700
A005930,20210406,0934,86100,700
A005930,20210406,0933,86100,700
A005930,20210406,0932,86100,700
A005930,20210406,0931,86100,700
A122630,20210406,0930,27875,285
A122630,20210406,0929,27910,320
A122630,20210406,0928,27880,290
A122630,20210406,0927,27890,300
A122630,20210406,0926,27885,295
A122630,20210406,0925,27885,295
A122630,20210406,0924,27880,290
A122630,20210406,0923,27890,300
A122630,20210406,0922,27935,345
A122630,20210406,0921,27930,340
A005930,20210406,0930,86100,700
A005930,20210406,0929,86200,800
A005930,20210406,0928,86100,700
A005930,20210406,0927,86100,700
A005930,20210406,0926,86100,700
A005930,20210406,0925,86100,700
A005930,20210406,0924,86100,700
A005930,20210406,0923,86100,700
A005930,20210406,0922,86200,800
A005930,20210406,0921,86200,800
A122630,20210406,0920,27910,320
A122630,20210406,0919,27920,330
A122630,20210406,0918,27940,350
A122630,20210406,0917,27900,310
A122630,20210406,0916,27870,280
A122630,20210406,0915,27855,265
A122630,20210406,0914,27850,260
A122630,20210406,0913,27840,250
A122630,20210406,0912,27855,265
A122630,20210406,0911,27850,260
A005930,20210406,0920,86000,600
A005930,20210406,0919,86100,700
A005930,20210406,0918,86100,700
A005930,20210406,0917,86000,600
A005930,20210406,0916,86000,600
A005930,20210406,0915,85900,500
A005930,20210406,0914,85900,500
A005930,20210406,0913,85900,500
A005930,20210406,0912,85900,500
A005930,20210406,0911,85900,500
A122630,20210406,0910,27840,250
A122630,20210406,0909,27840,250
A122630,20210406,0908,27845,255
A122630,20210406,0907,27835,245
A122630,20210406,0906,27850,260
A122630,20210406,0905,27885,295
A122630,20210406,0904,27865,275
A122630,20210406,0903,27845,255
A122630,20210406,0902,27830,240
A122630,20210406,0901,27850,260
A005930,20210406,0910,85900,500
A005930,20210406,0909,85900,500
A005930,20210406,0908,86000,600
A005930,20210406,0907,86100,700
A005930,20210406,0906,86200,800
A005930,20210406,0905,86200,800
A005930,20210406,0904,86000,600
A005930,20210406,0903,85900,500
A005930,20210406,0902,85900,500
A005930,20210406,0901,85800,400
A122630,20210406,0900,27885,295
A005930,20210406,0900,86000,600
A122630,20210407,1530,27755,80
A122630,20210407,1519,27755,80
A122630,20210407,1518,27755,80
A122630,20210407,1517,27755,80
A122630,20210407,1516,27750,75
A122630,20210407,1515,27750,75
A122630,20210407,1514,27750,75
A122630,20210407,1513,27745,70
A122630,20210407,1512,27750,75
A122630,20210407,1511,27740,65
A005930,20210407,1530,85600,-400
A005930,20210407,1519,85700,-300
A005930,20210407,1518,85700,-300
A005930,20210407,1517,85700,-300
A005930,20210407,1516,85700,-300
A005930,20210407,1515,85600,-400
A005930,20210407,1514,85600,-400
A005930,20210407,1513,85600,-400
A005930,20210407,1512,85600,-400
A005930,20210407,1511,85500,-500
A122630,20210407,1510,27725,50
A122630,20210407,1509,27730,55
A122630,20210407,1508,27730,55
A122630,20210407,1507,27725,50
A122630,20210407,1506,27745,70
A122630,20210407,1505,27740,65
A122630,20210407,1504,27745,70
A122630,20210407,1503,27750,75
A122630,20210407,1502,27755,80
A122630,20210407,1501,27760,85
A005930,20210407,1510,85600,-400
A005930,20210407,1509,85500,-500
A005930,20210407,1508,85500,-500
A005930,20210407,1507,85500,-500
A005930,20210407,1506,85600,-400
A005930,20210407,1505,85500,-500
A005930,20210407,1504,85600,-400
A005930,20210407,1503,85500,-500
A005930,20210407,1502,85500,-500
A005930,20210407,1501,85500,-500
A122630,20210407,1500,27765,90
A122630,20210407,1459,27760,85
A122630,20210407,1458,27755,80
A122630,20210407,1457,27755,80
A122630,20210407,1456,27755,80
A122630,20210407,1455,27760,85
A122630,20210407,1454,27755,80
A122630,20210407,1453,27750,75
A122630,20210407,1452,27745,70
A122630,20210407,1451,27760,85
A005930,20210407,1500,85500,-500
A005930,20210407,1459,85500,-500
A005930,20210407,1458,85600,-400
A005930,20210407,1457,85600,-400
A005930,20210407,1456,85500,-500
A005930,20210407,1455,85500,-500
A005930,20210407,1454,85500,-500
A005930,20210407,1453,85500,-500
A005930,20210407,1452,85500,-500
A005930,20210407,1451,85600,-400
A122630,20210407,1450,27770,95
A122630,20210407,1449,27770,95
A122630,20210407,1448,27770,95
A122630,20210407,1447,27770,95
A122630,20210407,1446,27760,85
A122630,20210407,1445,27775,100
A122630,20210407,1444,27780,105
A122630,20210407,1443,27780,105
A122630,20210407,1442,27770,95
A122630,20210407,1441,27760,85
A005930,20210407,1450,85500,-500
A005930,20210407,1449,85600,-400
A005930,20210407,1448,85600,-400
A005930,20210407,1447,85500,-500
A005930,20210407,1446,85500,-500
A005930,20210407,1445,85600,-400
A005930,20210407,1444,85600,-400
A005930,20210407,1443,85600,-400
A005930,20210407,1442,85600,-400
A005930,20210407,1441,85500,-500
A122630,20210407,1440,27775,100
A122630,20210407,1439,27770,95
A122630,20210407,1438,27775,100
A122630,20210407,1437,27760,85
A122630,20210407,1436,27755,80
A122630,20210407,1435,27740,65
A122630,20210407,1434,27735,60
A122630,20210407,1433,27735,60
A122630,20210407,1432,27730,55
A122630,20210407,1431,27740,65
A005930,20210407,1440,85500,-500
A005930,20210407,1439,85600,-400
A005930,20210407,1438,85500,-500
A005930,20210407,1437,85500,-500
A005930,20210407,1436,85500,-500
A005930,20210407,1435,85500,-500
A005930,20210407,1434,85500,-500
A005930,20210407,1433,85600,-400
A005930,20210407,1432,85600,-400
A005930,20210407,1431,85500,-500
A122630,20210407,1430,27740,65
A122630,20210407,1429,27745,70
A122630,20210407,1428,27740,65
A122630,20210407,1427,27740,65
A122630,20210407,1426,27740,65
A122630,20210407,1425,27740,65
A122630,20210407,1424,27735,60
A122630,20210407,1423,27735,60
A122630,20210407,1422,27730,55
A122630,20210407,1421,27710,35
A005930,20210407,1430,85500,-500
A005930,20210407,1429,85500,-500
A005930,20210407,1428,85500,-500
A005930,20210407,1427,85500,-500
A005930,20210407,1426,85500,-500
A005930,20210407,1425,85600,-400
A005930,20210407,1424,85500,-500
A005930,20210407,1423,85500,-500
A005930,20210407,1422,85600,-400
A005930,20210407,1421,85400,-600
A122630,20210407,1420,27705,30
A122630,20210407,1419,27700,25
A122630,20210407,1418,27690,15
A122630,20210407,1417,27700,25
A122630,20210407,1416,27705,30
A122630,20210407,1415,27720,45
A122630,20210407,1414,27735,60
A122630,20210407,1413,27740,65
A122630,20210407,1412,27745,70
A122630,20210407,1411,27715,40
A005930,20210407,1420,85400,-600
A005930,20210407,1419,85400,-600
A005930,20210407,1418,85500,-500
A005930,20210407,1417,85500,-500
A005930,20210407,1416,85500,-500
A005930,20210407,1415,85600,-400
A005930,20210407,1414,85600,-400
A005930,20210407,1413,85500,-500
A005930,20210407,1412,85500,-500
A005930,20210407,1411,85500,-500
A122630,20210407,1410,27710,35
A122630,20210407,1409,27715,40
A122630,20210407,1408,27720,45
A122630,20210407,1407,27715,40
A122630,20210407,1406,27695,20
A122630,20210407,1405,27710,35
A122630,20210407,1404,27730,55
A122630,20210407,1403,27730,55
A122630,20210407,1402,27745,70
A122630,20210407,1401,27740,65
A005930,20210407,1410,85500,-500
A005930,20210407,1409,85600,-400
A005930,20210407,1408,85500,-500
A005930,20210407,1407,85500,-500
A005930,20210407,1406,85500,-500
A005930,20210407,1405,85600,-400
A005930,20210407,1404,85600,-400
A005930,20210407,1403,85500,-500
A005930,20210407,1402,85500,-500
A005930,20210407,1401,85600,-400
A122630,20210407,1400,27750,75
A122630,20210407,1359,27745,70
A122630,20210407,1358,27740,65
A122630,20210407,1357,27745,70
A122630,20210407,1356,27755,80
A122630,20210407,1355,27755,80
A122630,20210407,1354,27750,75
A122630,20210407,1353,27760,85
A122630,20210407,1352,27755,80
A122630,20210407,1351,27755,80
A005930,20210407,1400,85600,-400
A005930,20210407,1359,85500,-500
A005930,20210407,1358,85500,-500
A005930,20210407,1357,85600,-400
A005930,20210407,1356,85500,-500
A005930,20210407,1355,85500,-500
A005930,20210407,1354,85500,-500
A005930,20210407,1353,85500,-500
A005930,20210407,1352,85500,-500
A005930,20210407,1351,85500,-500
A122630,20210407,1350,27760,85
A122630,20210407,1349,27745,70
A122630,20210407,1348,27745,70
A122630,20210407,1347,27735,60
A122630,20210407,1346,27720,45
A122630,20210407,1345,27715,40
A122630,20210407,1344,27730,55
A122630,20210407,1343,27740,65
A122630,20210407,1342,27735,60
A122630,20210407,1341,27740,65
A005930,20210407,1350,85500,-500
A005930,20210407,1349,85500,-500
A005930,20210407,1348,85600,-400
A005930,20210407,1347,85500,-500
A005930,20210407,1346,85600,-400
A005930,20210407,1345,85600,-400
A005930,20210407,1344,85500,-500
A005930,20210407,1343,85600,-400
A005930,20210407,1342,85600,-400
A005930,20210407,1341,85500,-500
A122630,20210407,1340,27735,60
A122630,20210407,1339,27735,60
A122630,20210407,1338,27725,50
A122630,20210407,1337,27725,50
A122630,20210407,1336,27730,55
A122630,20210407,1335,27740,65
A122630,20210407,1334,27745,70
A122630,20210407,1333,27725,50
A122630,20210407,1332,27730,55
A122630,20210407,1331,27735,60
A005930,20210407,1340,85500,-500
A005930,20210407,1339,85600,-400
A005930,20210407,1338,85500,-500
A005930,20210407,1337,85600,-400
A005930,20210407,1336,85600,-400
A005930,20210407,1335,85600,-400
A005930,20210407,1334,85600,-400
A005930,20210407,1333,85500,-500
A005930,20210407,1332,85600,-400
A005930,20210407,1331,85600,-400
A122630,20210407,1330,27720,45
A122630,20210407,1329,27710,35
A122630,20210407,1328,27700,25
A122630,20210407,1327,27700,25
A122630,20210407,1326,27690,15
A122630,20210407,1325,27710,35
A122630,20210407,1324,27695,20
A122630,20210407,1323,27700,25
A122630,20210407,1322,27720,45
A122630,20210407,1321,27725,50
A005930,20210407,1330,85600,-400
A005930,20210407,1329,85500,-500
A005930,20210407,1328,85600,-400
A005930,20210407,1327,85500,-500
A005930,20210407,1326,85500,-500
A005930,20210407,1325,85500,-500
A005930,20210407,1324,85500,-500
A005930,20210407,1323,85500,-500
A005930,20210407,1322,85500,-500
A005930,20210407,1321,85600,-400
A122630,20210407,1320,27725,50
A122630,20210407,1319,27730,55
A122630,20210407,1318,27720,45
A122630,20210407,1317,27730,55
A122630,20210407,1316,27725,50
A122630,20210407,1315,27735,60
A122630,20210407,1314,27755,80
A122630,20210407,1313,27765,90
A122630,20210407,1312,27780,105
A122630,20210407,1311,27765,90
A005930,20210407,1320,85600,-400
A005930,20210407,1319,85500,-500
A005930,20210407,1318,85500,-500
A005930,20210407,1317,85600,-400
A005930,20210407,1316,85600,-400
A005930,20210407,1315,85700,-300
A005930,20210407,1314,85600,-400
A005930,20210407,1313,85700,-300
A005930,20210407,1312,85700,-300
A005930,20210407,1311,85700,-300
A122630,20210407,1310,27755,80
A122630,20210407,1309,27755,80
A122630,20210407,1308,27740,65
A122630,20210407,1307,27745,70
A122630,20210407,1306,27740,65
A122630,20210407,1305,27740,65
A122630,20210407,1304,27750,75
A122630,20210407,1303,27755,80
A122630,20210407,1302,27755,80
A122630,20210407,1301,27740,65
A005930,20210407,1310,85700,-300
A005930,20210407,1309,85600,-400
