날짜,종가,전일비,시가,고가,저가,거래량,NM
2022.03.22,90800,300,90300,91400,89200,25118,삼양식품
2022.03.21,90500,1800,93300,93300,90300,26884,삼양식품
2022.03.18,92300,2800,89500,93000,89000,63985,삼양식품
2022.03.17,89500,1800,89300,90600,87700,70322,삼양식품
2022.03.16,87700,1300,87000,88000,85600,29875,삼양식품
2022.03.15,86400,1200,85800,87600,84600,44043,삼양식품
2022.03.14,85200,1100,87200,87200,84300,36933,삼양식품
2022.03.11,86300,3300,83700,86500,82300,56322,삼양식품
2022.03.10,83000,1000,84400,84400,82000,34955,삼양식품
2022.03.08,82000,500,81500,82500,80400,57445,삼양식품
2022.03.22,6570,20,6600,6680,6510,62494,삼현철강
2022.03.21,6590,60,6530,6640,6500,89449,삼현철강
2022.03.18,6530,100,6730,6730,6430,235437,삼현철강
2022.03.17,6430,40,6420,6470,6340,94998,삼현철강
2022.03.16,6390,150,6300,6410,6200,57800,삼현철강
2022.03.15,6240,220,6460,6460,6220,80088,삼현철강
2022.03.14,6460,200,6260,6560,6230,160331,삼현철강
2022.03.11,6260,120,6070,6280,6070,61701,삼현철강
2022.03.10,6140,30,6170,6190,5970,83672,삼현철강
2022.03.08,6110,290,6300,6360,6110,105845,삼현철강
2022.03.22,56900,500,56100,57600,56000,62035,삼화콘덴서
2022.03.21,56400,300,57100,57300,56400,38814,삼화콘덴서
2022.03.18,56700,500,57700,57700,56700,75467,삼화콘덴서
2022.03.17,57200,1300,56900,57900,56700,85456,삼화콘덴서
2022.03.16,55900,1500,54900,56000,54500,52123,삼화콘덴서
2022.03.15,54400,400,53400,55500,53400,59521,삼화콘덴서
2022.03.14,54000,1500,55500,55500,53600,57553,삼화콘덴서
2022.03.11,55500,400,55800,56000,54800,45393,삼화콘덴서
2022.03.10,55900,1600,55600,56000,55300,34997,삼화콘덴서
2022.03.08,54300,700,54000,55300,53500,39235,삼화콘덴서
2022.03.22,17150,400,17600,17650,17100,138923,서린바이오
2022.03.21,17550,400,17250,18500,16850,998698,서린바이오
2022.03.18,17150,350,16650,17300,16650,112284,서린바이오
2022.03.17,16800,450,16450,16850,16400,70131,서린바이오
2022.03.16,16350,450,16250,16450,16000,38599,서린바이오
2022.03.15,15900,250,16200,16400,15850,44310,서린바이오
2022.03.14,16150,550,17050,17050,16100,51009,서린바이오
2022.03.11,16700,250,16400,16950,16400,70746,서린바이오
2022.03.10,16450,250,16500,17000,16300,55881,서린바이오
2022.03.08,16200,150,16200,16750,16050,71489,서린바이오
2022.03.22,23450,450,22950,23650,22900,174633,서울옥션
2022.03.21,23000,300,23700,23750,22850,205409,서울옥션
2022.03.18,23300,200,23750,23800,23050,192873,서울옥션
2022.03.17,23500,500,23300,24200,23150,557964,서울옥션
2022.03.16,23000,550,22600,23100,22150,336612,서울옥션
2022.03.15,22450,300,22150,22700,22000,118916,서울옥션
2022.03.14,22150,800,23000,23000,22050,205920,서울옥션
2022.03.11,22950,1200,21650,22950,21650,377098,서울옥션
2022.03.10,21750,350,22000,22600,21700,187694,서울옥션
2022.03.08,21400,200,21150,21950,21100,148172,서울옥션
2022.03.22,21700,50,21700,21800,21450,6678,서호전기
2022.03.21,21650,150,21900,21900,21550,4333,서호전기
2022.03.18,21800,100,21900,22000,21500,13007,서호전기
2022.03.17,21900,250,21850,22100,21750,12639,서호전기
2022.03.16,21650,250,21450,21750,21450,9718,서호전기
2022.03.15,21400,350,21750,22050,21300,8472,서호전기
2022.03.14,21750,350,22100,22100,21600,8565,서호전기
2022.03.11,22100,550,21550,22100,21350,21664,서호전기
2022.03.10,21550,450,22050,22200,21500,18362,서호전기
2022.03.08,22000,350,21400,23500,21350,131870,서호전기
2022.03.22,22700,200,22600,22700,22300,43269,세경하이테크
2022.03.21,22500,300,22900,22950,22400,66840,세경하이테크
2022.03.18,22800,250,22650,23250,22600,94998,세경하이테크
2022.03.17,22550,450,22500,22750,22350,75357,세경하이테크
2022.03.16,22100,200,22200,22250,21800,52910,세경하이테크
2022.03.15,21900,50,21700,22150,21700,39214,세경하이테크
2022.03.14,21950,550,22400,22450,21750,68225,세경하이테크
2022.03.11,22500,250,22550,22850,22250,72147,세경하이테크
2022.03.10,22750,0,23050,23200,22750,58443,세경하이테크
2022.03.08,22750,50,22400,22750,22100,94797,세경하이테크
2022.03.22,128500,1500,127500,131500,125000,24780,세아제강지주
2022.03.21,127000,7500,121000,129500,119500,38033,세아제강지주
2022.03.18,119500,5000,115500,122500,115500,39753,세아제강지주
2022.03.17,114500,3000,117500,118000,113000,31679,세아제강지주
2022.03.16,117500,4500,122000,122000,115000,46455,세아제강지주
2022.03.15,122000,4500,126000,126000,118500,23878,세아제강지주
2022.03.14,126500,5000,130000,132500,125000,28030,세아제강지주
2022.03.11,131500,10000,120500,131500,118500,43728,세아제강지주
2022.03.10,121500,3000,124500,124500,114500,42256,세아제강지주
2022.03.08,124500,9500,132000,133500,122000,38082,세아제강지주
2022.03.22,6900,220,6680,6930,6680,184454,세진중공업
2022.03.21,6680,20,6700,6810,6670,95574,세진중공업
2022.03.18,6700,20,6690,6740,6630,71778,세진중공업
2022.03.17,6680,0,6720,6730,6620,158541,세진중공업
2022.03.16,6680,140,6600,6680,6490,154481,세진중공업
2022.03.15,6540,250,6700,6790,6540,182605,세진중공업
2022.03.14,6790,60,6820,6870,6630,225520,세진중공업
2022.03.11,6850,50,6790,6940,6710,176525,세진중공업
2022.03.10,6800,50,6790,6850,6620,226297,세진중공업
2022.03.08,6750,440,7050,7130,6670,888619,세진중공업
2022.03.22,168000,13000,169000,171000,167000,1593292,셀트리온
2022.03.21,181000,5500,188000,188000,180500,506427,셀트리온
2022.03.18,186500,1000,189500,189500,185500,476640,셀트리온
2022.03.17,185500,4500,185000,189500,184000,743312,셀트리온
2022.03.16,181000,1000,182000,182500,179000,345157,셀트리온
2022.03.15,180000,500,181500,183000,176000,580204,셀트리온
2022.03.14,180500,7500,183500,188500,178500,1451284,셀트리온
2022.03.11,173000,0,173500,180000,171000,803036,셀트리온
2022.03.10,173000,3000,173000,173500,168500,618850,셀트리온
2022.03.08,170000,5000,163500,174000,162500,686569,셀트리온
2022.03.22,233800,2000,231900,234500,229300,22006,솔브레인
2022.03.21,231800,4300,236100,237900,230700,27087,솔브레인
2022.03.18,236100,2600,235500,236200,231500,23143,솔브레인
2022.03.17,233500,11800,227800,237900,227800,63043,솔브레인
2022.03.16,221700,9400,216200,222000,216200,27065,솔브레인
2022.03.15,212300,4600,205300,214000,205300,20105,솔브레인
2022.03.14,207700,7900,215600,217200,207700,19170,솔브레인
2022.03.11,215600,2800,216400,218000,214000,18270,솔브레인
2022.03.10,218400,12400,210200,222300,209800,68810,솔브레인
2022.03.08,206000,6300,211300,211300,206000,32471,솔브레인
2022.03.22,7360,0,0,0,0,0,스포츠서울
2022.03.21,7360,0,0,0,0,0,스포츠서울
2022.03.18,7360,0,0,0,0,0,스포츠서울
2022.03.17,7360,0,0,0,0,0,스포츠서울
2022.03.16,7360,0,0,0,0,0,스포츠서울
2022.03.15,7360,0,0,0,0,0,스포츠서울
2022.03.14,7360,0,0,0,0,0,스포츠서울
2022.03.11,7360,0,0,0,0,0,스포츠서울
2022.03.10,7360,0,0,0,0,0,스포츠서울
2022.03.08,7360,0,0,0,0,0,스포츠서울
2022.03.22,59500,0,59600,60000,59500,422,시디즈
2022.03.21,59500,700,60000,60000,59200,984,시디즈
2022.03.18,58800,200,59000,59700,58600,1524,시디즈
2022.03.17,59000,1400,58200,60000,58100,1165,시디즈
2022.03.16,57600,200,57800,58300,57600,1959,시디즈
2022.03.15,57800,800,58600,58600,57800,1266,시디즈
2022.03.14,58600,200,58500,59000,58100,977,시디즈
2022.03.11,58400,300,58500,59000,58300,1263,시디즈
2022.03.10,58700,300,58500,58900,58400,224,시디즈
2022.03.08,58400,1000,59000,59000,58100,2056,시디즈
2022.03.22,183500,500,184000,185500,183000,3665,신세계 I&C
2022.03.21,184000,2500,182500,186000,181000,5319,신세계 I&C
2022.03.18,181500,500,181500,183000,180500,4726,신세계 I&C
2022.03.17,181000,1500,181500,182000,179500,8209,신세계 I&C
2022.03.16,179500,500,181500,182000,178000,5271,신세계 I&C
2022.03.15,179000,500,178000,181500,176500,5833,신세계 I&C
2022.03.14,178500,1500,178000,180000,175500,6467,신세계 I&C
2022.03.11,180000,1000,181000,182500,178000,7004,신세계 I&C
2022.03.10,181000,9000,176500,181500,175000,11937,신세계 I&C
2022.03.08,172000,3000,171500,174000,169500,7871,신세계 I&C
2022.03.22,62900,200,63200,63200,62900,769,신영증권우
2022.03.21,63100,0,63200,63300,62700,949,신영증권우
2022.03.18,63100,100,63100,63200,62600,1266,신영증권우
2022.03.17,63000,200,63000,63100,62800,1180,신영증권우
2022.03.16,62800,0,62800,62900,62700,1161,신영증권우
2022.03.15,62800,100,62700,63000,62600,541,신영증권우
2022.03.14,62700,200,62900,63300,62600,759,신영증권우
2022.03.11,62900,100,62500,63100,62500,513,신영증권우
2022.03.10,63000,100,63500,63500,62900,325,신영증권우
2022.03.08,62900,0,62300,63100,62300,409,신영증권우
2022.03.22,63100,0,63200,63200,62700,10523,신영증권
2022.03.21,63100,100,63300,63300,62900,5423,신영증권
2022.03.18,63200,300,63000,63200,62900,5850,신영증권
2022.03.17,62900,100,63000,63100,62800,6633,신영증권
2022.03.16,62800,0,63000,63000,62500,4840,신영증권
2022.03.15,62800,0,62900,63000,62400,4809,신영증권
2022.03.14,62800,100,62900,63000,62600,5422,신영증권
2022.03.11,62900,0,62800,63100,62500,3861,신영증권
2022.03.10,62900,600,63000,63100,62400,3994,신영증권
2022.03.08,62300,500,62800,62800,62000,4927,신영증권
2022.03.22,139000,1000,138300,142400,137000,266413,실리콘웍스
2022.03.21,138000,6800,134000,141800,133000,452576,실리콘웍스
2022.03.18,131200,1800,129400,132800,127500,207130,실리콘웍스
2022.03.17,129400,5600,127600,131800,127500,319695,실리콘웍스
2022.03.16,123800,4000,122400,124600,121700,183724,실리콘웍스
2022.03.15,119800,300,119400,121400,118700,133041,실리콘웍스
2022.03.14,120100,1100,120000,121900,118100,137142,실리콘웍스
2022.03.11,121200,1600,123400,124500,121000,130013,실리콘웍스
2022.03.10,122800,3200,124100,127300,121900,274057,실리콘웍스
2022.03.08,119600,1800,115000,123500,113600,292650,실리콘웍스
2022.03.22,55300,3000,52700,55500,52300,1057055,심텍
2022.03.21,52300,600,53100,53600,52100,433639,심텍
2022.03.18,52900,2100,50900,53600,50600,1131104,심텍
2022.03.17,50800,0,51900,52200,50500,616622,심텍
2022.03.16,50800,2500,49600,51300,49000,984298,심텍
2022.03.15,48300,750,48550,49950,48300,534735,심텍
2022.03.14,49050,1050,49550,50200,47800,723362,심텍
2022.03.11,50100,1400,51700,51700,49500,567099,심텍
2022.03.10,51500,1400,51400,52400,50100,716612,심텍
2022.03.08,50100,1000,49900,51300,49800,612566,심텍
2022.03.22,17450,100,17350,17550,17200,22932,싸이맥스
2022.03.21,17350,50,17700,17700,17350,51268,싸이맥스
2022.03.18,17400,550,17100,17650,16950,97555,싸이맥스
2022.03.17,16850,650,16650,17250,16650,102478,싸이맥스
2022.03.16,16200,200,16300,16350,15950,30240,싸이맥스
2022.03.15,16000,200,16000,16200,16000,16644,싸이맥스
2022.03.14,16200,100,16300,16300,16000,25697,싸이맥스
2022.03.11,16300,200,16450,16500,16150,18637,싸이맥스
2022.03.10,16500,350,16500,16600,16300,15960,싸이맥스
2022.03.08,16150,50,15850,16250,15750,25254,싸이맥스
2022.03.22,5990,120,5970,6070,5920,703838,씨앤투스성진
2022.03.21,5870,70,5880,6150,5820,1287638,씨앤투스성진
2022.03.18,5800,110,5650,5830,5600,452618,씨앤투스성진
2022.03.17,5690,50,5720,5760,5660,616374,씨앤투스성진
2022.03.16,5640,310,5360,5750,5350,1601853,씨앤투스성진
2022.03.15,5330,40,5320,5350,5250,241504,씨앤투스성진
2022.03.14,5290,10,5360,5430,5270,383970,씨앤투스성진
2022.03.11,5280,50,5230,5350,5210,235208,씨앤투스성진
2022.03.10,5230,100,5250,5340,5190,302427,씨앤투스성진
2022.03.08,5130,70,5100,5230,5100,228958,씨앤투스성진
2022.03.22,35950,200,35950,36000,35150,98190,CJ프레시웨이
2022.03.21,36150,350,36150,36300,35400,62941,CJ프레시웨이
2022.03.18,35800,950,36950,37000,35400,154400,CJ프레시웨이
2022.03.17,36750,500,37550,37550,36300,87730,CJ프레시웨이
2022.03.16,37250,0,37400,37900,36550,75279,CJ프레시웨이
2022.03.15,37250,1350,38450,38500,36700,91683,CJ프레시웨이
2022.03.14,38600,850,39500,39500,38000,63132,CJ프레시웨이
2022.03.11,39450,1450,38000,39800,37750,104558,CJ프레시웨이
2022.03.10,38000,1850,36900,38400,36900,107208,CJ프레시웨이
2022.03.08,36150,4000,39600,39800,36150,186807,CJ프레시웨이
2022.03.22,52800,100,53200,53400,52100,333639,씨젠
2022.03.21,52700,900,53600,53600,52300,316349,씨젠
2022.03.18,53600,500,53200,54000,52500,417925,씨젠
2022.03.17,53100,1000,52600,53700,52200,609443,씨젠
2022.03.16,52100,2400,50100,52800,50000,743144,씨젠
2022.03.15,49700,600,49150,50800,49150,537986,씨젠
2022.03.14,49100,2600,51600,51600,48800,807164,씨젠
2022.03.11,51700,3500,54600,54700,51700,672518,씨젠
2022.03.10,55200,1600,54500,55400,54100,709903,씨젠
2022.03.08,53600,900,51500,54500,51400,607842,씨젠
2022.03.22,2235,5,2225,2255,2225,371987,아남전자
2022.03.21,2240,10,2240,2250,2225,323097,아남전자
2022.03.18,2230,15,2215,2240,2190,464221,아남전자
2022.03.17,2215,55,2175,2240,2175,837694,아남전자
2022.03.16,2160,40,2135,2175,2125,451379,아남전자
2022.03.15,2120,5,2115,2140,2110,186388,아남전자
2022.03.14,2115,50,2165,2170,2115,408853,아남전자
2022.03.11,2165,20,2170,2170,2140,283671,아남전자
2022.03.10,2145,40,2185,2185,2130,201381,아남전자
2022.03.08,2105,40,2105,2135,2090,377623,아남전자
2022.03.22,3140,5,3145,3145,3090,167166,아시아경제
2022.03.21,3145,50,3110,3165,3070,340286,아시아경제
2022.03.18,3095,45,3050,3095,3015,234876,아시아경제
2022.03.17,3050,40,3070,3070,3005,157009,아시아경제
2022.03.16,3010,75,2940,3020,2915,214631,아시아경제
2022.03.15,2935,15,2950,2985,2905,136336,아시아경제
2022.03.14,2950,50,3015,3025,2915,225835,아시아경제
2022.03.11,3000,20,2970,3045,2945,299843,아시아경제
2022.03.10,2980,120,2900,3050,2895,514798,아시아경제
2022.03.08,2860,155,2955,2990,2850,515336,아시아경제
2022.03.22,3095,70,3165,3165,3055,604675,아이비김영
2022.03.21,3165,75,3130,3280,3105,1882147,아이비김영
2022.03.18,3090,45,3135,3200,3090,703524,아이비김영
2022.03.17,3135,20,3175,3175,3080,790138,아이비김영
2022.03.16,3155,75,3080,3230,3015,2178929,아이비김영
2022.03.15,3080,35,2970,3135,2965,1229819,아이비김영
2022.03.14,3045,25,3215,3235,2960,3353099,아이비김영
2022.03.11,3070,280,2775,3155,2760,4385641,아이비김영
2022.03.10,2790,280,2575,2950,2575,4290759,아이비김영
2022.03.08,2510,95,2580,2630,2480,353176,아이비김영
2022.03.22,29600,350,29250,29700,28800,104070,ISC
2022.03.21,29250,250,29200,29600,28750,119881,ISC
2022.03.18,29000,150,29100,29150,28600,121037,ISC
2022.03.17,29150,1500,28600,29450,28600,290665,ISC
2022.03.16,27650,550,27700,27800,27000,166643,ISC
2022.03.15,27100,0,26700,27300,26450,156249,ISC
2022.03.14,27100,1350,28200,28200,26650,239921,ISC
2022.03.11,28450,700,29000,29200,28000,147016,ISC
2022.03.10,29150,850,28950,29400,28700,127962,ISC
2022.03.08,28300,700,28200,28800,28100,139716,ISC
2022.03.22,4930,30,4900,4975,4845,88466,아이엘사이언스
2022.03.21,4900,170,4800,5020,4800,278936,아이엘사이언스
2022.03.18,4730,10,4750,4780,4690,59345,아이엘사이언스
2022.03.17,4720,80,4640,4745,4585,65582,아이엘사이언스
2022.03.16,4640,10,4650,4685,4520,84822,아이엘사이언스
2022.03.15,4650,5,4545,4660,4545,50380,아이엘사이언스
2022.03.14,4645,75,4585,4775,4560,126333,아이엘사이언스
2022.03.11,4570,65,4495,4780,4440,146305,아이엘사이언스
2022.03.10,4505,70,4440,4580,4330,77776,아이엘사이언스
2022.03.08,4435,140,4275,4570,4060,145117,아이엘사이언스
2022.03.22,4020,35,3970,4040,3970,316518,아주IB투자
2022.03.21,3985,50,4040,4060,3985,504339,아주IB투자
2022.03.18,4035,35,4010,4055,3960,554404,아주IB투자
2022.03.17,4000,130,3915,4015,3910,897484,아주IB투자
2022.03.16,3870,60,3825,3880,3775,471170,아주IB투자
2022.03.15,3810,0,3795,3830,3755,337402,아주IB투자
2022.03.14,3810,50,3780,3845,3740,495502,아주IB투자
2022.03.11,3760,40,3670,3765,3655,309621,아주IB투자
2022.03.10,3720,170,3600,3735,3600,380277,아주IB투자
2022.03.08,3550,70,3580,3585,3520,328991,아주IB투자
2022.03.22,153500,1300,154000,155100,152000,85171,아프리카TV
2022.03.21,154800,1500,158000,159000,154400,88086,아프리카TV
2022.03.18,156300,2000,157100,158600,155100,100626,아프리카TV
2022.03.17,158300,9200,151900,162000,150500,273459,아프리카TV
2022.03.16,149100,3600,148100,150500,146000,181501,아프리카TV
2022.03.15,145500,10600,155000,155100,144600,320032,아프리카TV
2022.03.14,156100,900,158800,159000,154000,155264,아프리카TV
2022.03.11,157000,8900,149500,159500,149400,327793,아프리카TV
2022.03.10,148100,1800,151000,153500,146600,347197,아프리카TV
2022.03.08,146300,2000,141000,150800,140400,213308,아프리카TV
2022.03.22,135300,20600,116500,139500,115000,4175719,안랩
2022.03.21,114700,13000,105300,120500,104500,2069030,안랩
2022.03.18,101700,10500,90900,101700,89100,2785549,안랩
2022.03.17,91200,3700,88500,93000,87500,974385,안랩
2022.03.16,87500,2500,89100,90800,82300,1549472,안랩
2022.03.15,90000,1400,90700,93800,86600,1214066,안랩
2022.03.14,91400,4900,89900,99400,88000,5550292,안랩
2022.03.11,86500,12700,75100,92100,74200,3643266,안랩
2022.03.10,73800,3000,73100,76000,71500,1118581,안랩
2022.03.08,70800,3800,65600,71500,65600,499774,안랩
2022.03.22,2455,20,2435,2470,2420,371599,알로이스
2022.03.21,2435,5,2500,2500,2415,384722,알로이스
2022.03.18,2440,40,2440,2445,2400,445940,알로이스
2022.03.17,2400,0,2430,2510,2360,971631,알로이스
2022.03.16,2400,100,2320,2430,2305,651458,알로이스
2022.03.15,2300,20,2275,2350,2245,260490,알로이스
2022.03.14,2280,30,2340,2340,2275,215389,알로이스
2022.03.11,2310,15,2325,2335,2285,218385,알로이스
2022.03.10,2325,15,2330,2380,2295,289822,알로이스
2022.03.08,2310,100,2330,2345,2280,616920,알로이스
2022.03.22,5080,100,5010,5090,4975,89498,알톤스포츠
2022.03.21,4980,5,4995,5080,4980,109015,알톤스포츠
2022.03.18,4975,15,4965,4990,4940,40259,알톤스포츠
2022.03.17,4960,10,5010,5010,4915,43593,알톤스포츠
2022.03.16,4970,5,5030,5030,4940,70627,알톤스포츠
2022.03.15,4965,5,5050,5100,4930,190001,알톤스포츠
2022.03.14,4970,75,4935,5040,4910,101742,알톤스포츠
2022.03.11,4895,95,4800,4905,4705,59710,알톤스포츠
2022.03.10,4800,75,4790,4880,4750,40051,알톤스포츠
2022.03.08,4725,110,4750,4790,4720,57424,알톤스포츠
2022.03.22,8550,110,8440,8560,8350,17223,얼라인드
2022.03.21,8440,0,8510,8510,8350,10754,얼라인드
2022.03.18,8440,80,8450,8450,8320,8313,얼라인드
2022.03.17,8360,50,8470,8470,8280,10662,얼라인드
2022.03.16,8310,40,8270,8400,8230,6287,얼라인드
2022.03.15,8270,250,7940,8340,7940,15383,얼라인드
2022.03.14,8020,30,7990,8130,7800,16379,얼라인드
2022.03.11,7990,10,8000,8130,7950,16442,얼라인드
2022.03.10,8000,10,7970,8170,7960,9212,얼라인드
2022.03.08,7990,20,7970,8200,7720,5344,얼라인드
2022.03.22,2060,15,2020,2115,2005,1447486,에넥스
2022.03.21,2045,5,2030,2100,2030,1238535,에넥스
2022.03.18,2050,20,2050,2060,2010,797122,에넥스
2022.03.17,2030,65,2110,2120,2010,1993652,에넥스
2022.03.16,2095,40,2050,2235,2025,7626611,에넥스
2022.03.15,2055,80,1985,2270,1955,11841479,에넥스
2022.03.14,1975,30,1960,1995,1910,2562359,에넥스
2022.03.11,1945,195,1785,2055,1770,10758386,에넥스
2022.03.10,1750,105,1720,1865,1680,3902706,에넥스
2022.03.08,1645,0,1610,1655,1590,671211,에넥스
2022.03.22,49900,900,48250,49900,47700,592940,에브리봇
2022.03.21,49000,700,48800,49700,47600,1218645,에브리봇
2022.03.18,48300,4900,44550,50600,43950,4950714,에브리봇
2022.03.17,43400,1300,45500,49300,43100,2806559,에브리봇
2022.03.16,42100,1050,41500,42500,40400,515476,에브리봇
2022.03.15,41050,700,40800,41600,40200,244704,에브리봇
2022.03.14,40350,200,40100,41950,39750,360153,에브리봇
2022.03.11,40150,200,40300,40650,39900,96642,에브리봇
2022.03.10,40350,1100,40400,41350,40100,214901,에브리봇
2022.03.08,39250,450,38600,40450,38400,207846,에브리봇
2022.03.22,3735,65,3665,3745,3665,481257,SV인베스트먼트
2022.03.21,3670,20,3710,3755,3660,491794,SV인베스트먼트
2022.03.18,3690,40,3655,3690,3590,582362,SV인베스트먼트
2022.03.17,3650,115,3580,3690,3550,862008,SV인베스트먼트
2022.03.16,3535,40,3515,3560,3500,342510,SV인베스트먼트
2022.03.15,3495,10,3495,3530,3450,343391,SV인베스트먼트
2022.03.14,3505,80,3590,3595,3485,377740,SV인베스트먼트
2022.03.11,3585,85,3520,3590,3520,439070,SV인베스트먼트
2022.03.10,3500,30,3520,3585,3500,442040,SV인베스트먼트
2022.03.08,3470,70,3470,3650,3455,713322,SV인베스트먼트
2022.03.22,41300,850,40450,41900,40250,33639,SBS
2022.03.21,40450,150,40600,40750,40050,38532,SBS
2022.03.18,40600,150,40750,40950,40350,24914,SBS
2022.03.17,40750,600,40400,40850,40300,34944,SBS
2022.03.16,40150,400,40050,40500,39700,33520,SBS
2022.03.15,39750,250,39600,40650,39500,43906,SBS
2022.03.14,40000,1100,41100,41100,39750,65956,SBS
2022.03.11,41100,450,41850,41950,40300,54633,SBS
2022.03.10,41550,100,42700,42850,41500,39502,SBS
2022.03.08,41450,550,41400,42000,41000,68794,SBS
2022.03.22,25300,550,24550,25750,24500,82503,에스제이그룹
2022.03.21,24750,350,25350,25350,24550,26584,에스제이그룹
2022.03.18,25100,350,25850,25900,24950,59464,에스제이그룹
2022.03.17,25450,950,26000,26000,24950,181450,에스제이그룹
2022.03.16,24500,850,24200,24700,24050,48591,에스제이그룹
2022.03.15,23650,400,22900,24000,22850,39132,에스제이그룹
2022.03.14,23250,800,24050,24300,23100,48158,에스제이그룹
2022.03.11,24050,400,23500,24350,23500,44531,에스제이그룹
2022.03.10,23650,850,23100,24050,23100,39103,에스제이그룹
2022.03.08,22800,200,22650,22950,21900,61415,에스제이그룹
2022.03.22,714,7,705,715,703,1024654,SG세계물산
2022.03.21,707,4,707,712,702,1262779,SG세계물산
2022.03.18,703,4,710,715,695,1665730,SG세계물산
2022.03.17,707,19,735,735,703,3219338,SG세계물산
2022.03.16,726,12,717,732,706,4139174,SG세계물산
2022.03.15,714,46,666,768,665,15049059,SG세계물산
2022.03.14,668,18,696,697,664,2110298,SG세계물산
2022.03.11,686,39,650,699,645,6054549,SG세계물산
2022.03.10,647,8,641,683,641,5034335,SG세계물산
2022.03.08,639,21,650,658,632,2913930,SG세계물산
2022.03.22,59600,0,59600,60000,58900,1590,SGC이테크건설
2022.03.21,59600,900,60300,60500,59200,5027,SGC이테크건설
2022.03.18,60500,100,60600,60700,59500,5365,SGC이테크건설
2022.03.17,60600,0,60600,60900,59800,5770,SGC이테크건설
2022.03.16,60600,2300,58100,63700,57500,30884,SGC이테크건설
2022.03.15,58300,400,58600,58600,57300,2991,SGC이테크건설
2022.03.14,58700,800,59900,60800,57800,10354,SGC이테크건설
2022.03.11,59500,1500,59100,60500,58300,17780,SGC이테크건설
2022.03.10,58000,1400,57000,58400,56900,4590,SGC이테크건설
2022.03.08,56600,1100,57600,57600,56200,5792,SGC이테크건설
2022.03.22,145000,4000,151000,151000,145000,490699,SK바이오사이언스
2022.03.21,149000,1000,147000,152500,143500,898460,SK바이오사이언스
2022.03.18,148000,10000,139500,155500,139000,1311009,SK바이오사이언스
2022.03.17,138000,500,141000,143000,138000,418899,SK바이오사이언스
2022.03.16,137500,1500,138000,138500,134000,281901,SK바이오사이언스
2022.03.15,136000,11000,149000,149500,135000,685159,SK바이오사이언스
2022.03.14,147000,1000,148000,150500,146500,291019,SK바이오사이언스
2022.03.11,148000,2000,150000,155000,147000,416030,SK바이오사이언스
2022.03.10,150000,4500,148500,150000,147500,290955,SK바이오사이언스
2022.03.08,145500,1500,144500,147000,144000,210525,SK바이오사이언스
2022.03.22,89800,200,90000,90500,89100,75915,SK바이오팜
2022.03.21,90000,1900,92000,92000,89500,189530,SK바이오팜
2022.03.18,91900,100,92100,92800,90600,200615,SK바이오팜
2022.03.17,92000,900,92000,94300,91400,276223,SK바이오팜
2022.03.16,91100,1500,89700,92200,89400,203893,SK바이오팜
2022.03.15,89600,1300,88100,89700,87600,169855,SK바이오팜
2022.03.14,88300,1000,87300,88600,86200,124949,SK바이오팜
2022.03.11,87300,300,86300,87900,86000,80127,SK바이오팜
2022.03.10,87000,400,87500,87900,85700,123482,SK바이오팜
2022.03.08,86600,1300,84000,88000,83300,220689,SK바이오팜
2022.03.22,123500,1500,121000,124000,121000,2215372,SK하이닉스
2022.03.21,122000,2000,124000,124500,121000,3433809,SK하이닉스
2022.03.18,124000,0,124000,125000,121000,4493159,SK하이닉스
2022.03.17,124000,7500,121000,124500,121000,7219813,SK하이닉스
2022.03.16,116500,4000,115000,117000,114000,3739977,SK하이닉스
2022.03.15,112500,3500,114500,115500,112000,3578256,SK하이닉스
2022.03.14,116000,1000,115500,117000,114500,3172353,SK하이닉스
2022.03.11,117000,3000,118500,119000,115500,3087532,SK하이닉스
2022.03.10,120000,2000,121000,121500,118500,3912683,SK하이닉스
2022.03.08,118000,1500,117000,119500,116500,3619045,SK하이닉스
2022.03.22,8510,350,8350,8660,8310,1232271,HRS
2022.03.21,8160,320,8520,8560,8120,482721,HRS
2022.03.18,8480,120,8600,8600,8370,393582,HRS
2022.03.17,8600,90,8660,8900,8530,1460318,HRS
2022.03.16,8510,10,8570,8700,8370,695390,HRS
2022.03.15,8500,70,8490,9080,8360,1830670,HRS
2022.03.14,8430,300,8780,8790,8330,724366,HRS
2022.03.11,8730,700,7990,8760,7960,1630078,HRS
2022.03.10,8030,160,8220,8470,8010,948592,HRS
2022.03.08,7870,180,7800,8080,7740,703966,HRS
2022.03.22,31150,1450,32700,32900,31050,7366546,HMM
2022.03.21,32600,1350,34000,34000,32600,5197077,HMM
2022.03.18,33950,1400,32800,34200,32650,10611192,HMM
2022.03.17,32550,550,32650,33400,32350,5096992,HMM
2022.03.16,32000,200,32400,33050,31850,5764481,HMM
2022.03.15,31800,2700,34700,34750,31700,10074949,HMM
2022.03.14,34500,1500,32700,34900,32650,11311309,HMM
2022.03.11,33000,100,33150,34100,32500,6384798,HMM
2022.03.10,32900,1050,34650,34700,32700,7638431,HMM
2022.03.08,33950,150,33400,34800,32750,16646077,HMM
2022.03.22,31450,450,31850,32250,31200,144942,에치에프알
2022.03.21,31900,1450,31250,32000,31150,357321,에치에프알
2022.03.18,30450,250,30400,30800,29700,134866,에치에프알
2022.03.17,30200,1000,29600,30600,29000,187822,에치에프알
